8	weather.msn.com											
(Timestamp)	(Location)	(Conditions)	(Temperature) (°F)	Feels like (°F)	Barometer (in)	Dewpoint (°)	Humidity (%)	Visibility (miles)	Precip last hr (in)	Precip last 24 hrs (in)	(Wind Speed)	Wind (mph)
Tue Feb  2 18:21:09 2010	New York, NY (10038) 	Mostly Cloudy	32	27	30.3	12	43	10	NA	NA	5	
Tue Feb  2 18:21:09 2010	Baltimore, MD (21201) 	Winter storm warningCloudy	34	28	30.2	27	75	9	NA	NA	6	ENE
Tue Feb  2 18:21:10 2010	Las Vegas, NV (89106) 	Clear	48	48	29.9	34	57	10	NA	NA	0	
Tue Feb  2 18:21:11 2010	Washington, DC (20001) 	Winter storm warningCloudy	36	36	30.2	21	55	10	NA	NA	0	
Tue Feb  2 18:21:12 2010	Austin, TX (78701) 	Short term forecastFog	50	50	30.2	46	87	5	NA	NA	0	
Tue Feb  2 18:21:12 2010	San Francisco, CA (94109) 	Mostly Cloudy	52	52	29.9	43	71	10	NA	NA	3	N
Tue Feb  2 18:21:13 2010	Oklahoma City, OK (73102) 	Short term forecastCloudy	36	36	30.2	30	80	7	NA	NA	0	
Tue Feb  2 18:21:13 2010	Nashville, TN (37203) 	Fog	37	37	30.1	37	100	1	NA	0.12	0	
Tue Feb  2 18:21:14 2010	Fort Worth, TX (76102) 	Cloudy	43	43	30.2	34	70	10	NA	NA	7	NNE
Tue Feb  2 18:21:15 2010	Phoenix, AZ (85004) 	Mostly Cloudy	61	61	29.9	37	41	10	NA	NA	5	E
Tue Feb  2 18:21:16 2010	Chicago, IL (60610) 	Snow	30	30	30	27	86	3	0	0.05	0	
Tue Feb  2 18:21:16 2010	Portland, OR (97205) 	Fog	41	41	29.9	39	93	6	NA	0.19	3	NW
Tue Feb  2 18:21:17 2010	San Antonio, TX (78207) 	Short term forecastFog	50	50	30.1	50	100	3	NA	0.03	10	NNE
Tue Feb  2 18:21:18 2010	Indianapolis, IN (46204) 	Cloudy	37	34	30	21	52	10	NA	NA	5	SSW
Tue Feb  2 18:21:18 2010	Jacksonville, FL (32202) 	Cloudy	59	59	29.9	57	94	10	0.01	0.3	8	W
Tue Feb  2 18:21:19 2010	Columbus, OH (43215) 	Cloudy	36	32	30.1	19	51	10	NA	0.02	5	E
Tue Feb  2 18:21:19 2010	Dallas, TX (75201) 	Mostly Cloudy	45	45	30.2	34	65	10	NA	NA	9	N
Tue Feb  2 18:21:20 2010	Houston, TX (77003) 	Cloudy	52	52	30.1	45	76	7	NA	NA	6	NE
Tue Feb  2 18:21:21 2010	Seattle, WA (98104) 	Partly Cloudy	45	45	29.9	41	87	10	NA	0.08	5	
Tue Feb  2 18:21:22 2010	Detroit, MI (48226) 	Snow	27	19	30.1	23	86	3	0	NA	7	ESE
Tue Feb  2 18:21:22 2010	Milwaukee, WI (53202) 	Snow	30	23	30	27	86	1	0	0.07	7	SSW
Tue Feb  2 18:21:23 2010	Philadelphia, PA (19107) 	Winter Weather AdvisoryCloudy	36	28	30.2	12	38	10	NA	NA	8	ESE
Tue Feb  2 19:05:24 2010	San Jose, CA (95112) 	Short term forecastMostly Cloudy	48	48	29.9	45	87	9	NA	NA	0	
Tue Feb  2 19:05:25 2010	Charlotte, NC (28202) 	Short term forecastFog	36	28	30	34	93	2	0	NA	11	N
Tue Feb  2 19:05:25 2010	San Diego, CA (92102) 	Haze	55	55	29.9	48	76	5	NA	NA	0	
Tue Feb  2 19:05:26 2010	Denver, CO (80203) 	Partly Cloudy	37	30	30	10	32	Unlimited	NA	NA	11	SSW
Tue Feb  2 19:05:27 2010	Memphis, TN (38103) 	Cloudy	45	45	30.2	36	70	10	NA	NA	7	NW
Tue Feb  2 19:05:28 2010	Los Angeles, CA (90012) 	Haze	61	61	29.9	50	67	2	NA	NA	0	
Tue Feb  2 19:05:29 2010	El Paso, TX (79901) 	Special weather statementPartly Cloudy	52	52	30	30	43	10	NA	NA	6	N
Tue Feb  2 19:05:30 2010	New York, NY (10038) 	Mostly Cloudy	32	27	30.3	12	43	10	NA	NA	5	
Tue Feb  2 19:05:31 2010	Baltimore, MD (21201) 	Winter storm warningCloudy	34	28	30.2	27	75	9	NA	NA	6	ENE
Tue Feb  2 19:05:34 2010	Washington, DC (20001) 	Winter storm warningCloudy	36	36	30.2	21	55	10	NA	NA	0	
Tue Feb  2 19:05:34 2010	Las Vegas, NV (89106) 	Clear	48	48	29.9	34	57	10	NA	NA	0	
Tue Feb  2 19:05:35 2010	Austin, TX (78701) 	Short term forecastFog	50	50	30.2	46	87	5	NA	NA	0	
Tue Feb  2 19:05:35 2010	San Francisco, CA (94109) 	Mostly Cloudy	52	52	29.9	43	71	10	NA	NA	3	N
Tue Feb  2 19:05:36 2010	Oklahoma City, OK (73102) 	Cloudy	36	36	30.2	30	80	7	NA	NA	0	
Tue Feb  2 19:05:37 2010	Nashville, TN (37203) 	Fog	39	39	30.1	37	93	1	NA	0.12	0	
Tue Feb  2 19:05:37 2010	Fort Worth, TX (76102) 	Cloudy	43	43	30.2	34	70	10	NA	NA	7	NNE
Tue Feb  2 19:05:38 2010	Phoenix, AZ (85004) 	Mostly Cloudy	61	61	29.9	37	41	10	NA	NA	5	E
Tue Feb  2 19:05:39 2010	Chicago, IL (60610) 	Snow	30	27	30	27	86	3	0	0.05	3	S
Tue Feb  2 19:05:39 2010	Portland, OR (97205) 	Fog	41	41	29.9	39	93	6	NA	0.19	3	NW
Tue Feb  2 19:05:40 2010	San Antonio, TX (78207) 	Short term forecastFog	50	50	30.1	50	100	3	NA	0.03	9	NE
Tue Feb  2 19:05:41 2010	Indianapolis, IN (46204) 	Cloudy	37	34	30	21	52	10	NA	NA	5	SSW
Tue Feb  2 19:05:42 2010	Columbus, OH (43215) 	Cloudy	36	32	30.1	19	51	10	NA	0.02	5	E
Tue Feb  2 19:05:42 2010	Jacksonville, FL (32202) 	Cloudy	59	59	29.9	57	94	10	0.01	0.3	8	W
Tue Feb  2 19:05:44 2010	Dallas, TX (75201) 	Mostly Cloudy	45	45	30.2	34	65	10	NA	NA	8	NNW
Tue Feb  2 19:05:44 2010	Houston, TX (77003) 	Cloudy	52	52	30.1	46	82	1	NA	NA	7	NE
Tue Feb  2 19:05:45 2010	Seattle, WA (98104) 	Partly Cloudy	45	45	29.9	41	87	10	NA	0.08	5	
Tue Feb  2 19:05:46 2010	Milwaukee, WI (53202) 	Snow	32	27	30	27	80	3	0.01	0.07	6	SSW
Tue Feb  2 19:05:47 2010	Detroit, MI (48226) 	Snow	28	21	30.1	23	80	2	0	NA	7	ESE
Tue Feb  2 19:05:48 2010	Philadelphia, PA (19107) 	Winter Weather AdvisoryCloudy	36	28	30.2	12	38	10	NA	NA	8	ESE
Tue Feb  2 19:55:07 2010	San Jose, CA (95112) 	Cloudy	52	52	29.9	46	82	8	NA	NA	0	
Tue Feb  2 19:55:11 2010	Charlotte, NC (28202) 	Short term forecastFog	36	28	30	34	93	4	0	NA	10	N
Tue Feb  2 19:55:12 2010	San Diego, CA (92102) 	Mostly Cloudy	57	57	29.9	48	72	7	NA	NA	5	WNW
Tue Feb  2 19:55:14 2010	Denver, CO (80203) 	Partly Cloudy	43	43	29.9	7	22	Unlimited	NA	NA	8	S
Tue Feb  2 19:55:15 2010	Memphis, TN (38103) 	Cloudy	45	45	30.2	36	70	10	NA	NA	9	WNW
Tue Feb  2 19:55:16 2010	Los Angeles, CA (90012) 	Haze	61	61	29.8	50	67	3	NA	NA	0	
Tue Feb  2 19:55:17 2010	New York, NY (10038) 	Cloudy	34	28	30.2	9	34	10	NA	NA	7	SSE
Tue Feb  2 19:55:17 2010	El Paso, TX (79901) 	Special weather statementMostly Cloudy	55	55	30	30	38	10	NA	NA	7	NNE
Tue Feb  2 19:55:18 2010	Baltimore, MD (21201) 	Winter storm warningCloudy	34	30	30.2	27	75	9	NA	NA	5	ENE
Tue Feb  2 19:55:32 2010	Las Vegas, NV (89106) 	Clear	52	52	29.9	30	43	10	NA	NA	0	
Tue Feb  2 19:55:35 2010	Washington, DC (20001) 	Winter storm warningCloudy	37	37	30.2	21	52	10	NA	NA	0	
Tue Feb  2 19:55:35 2010	Austin, TX (78701) 	Short term forecastFog	48	48	30.2	46	93	3	NA	NA	6	NE
Tue Feb  2 19:55:40 2010	San Francisco, CA (94109) 	Mostly Cloudy	52	52	29.9	43	71	10	NA	NA	3	ESE
Tue Feb  2 19:55:41 2010	Oklahoma City, OK (73102) 	Short term forecastHaze	36	34	30.2	30	80	6	NA	NA	3	WNW
Tue Feb  2 19:55:42 2010	Nashville, TN (37203) 	Fog	43	43	30.1	37	81	1	NA	0.12	7	WNW
Tue Feb  2 19:55:43 2010	Fort Worth, TX (76102) 	Cloudy	43	43	30.2	34	70	10	NA	NA	5	NW
Tue Feb  2 19:55:51 2010	Phoenix, AZ (85004) 	Mostly Cloudy	63	63	29.9	37	39	10	NA	NA	8	E
Tue Feb  2 19:55:54 2010	Portland, OR (97205) 	Partly Cloudy	43	43	29.9	39	87	10	NA	0.19	5	NW
Tue Feb  2 19:55:57 2010	Chicago, IL (60610) 	Haze	30	25	30	25	80	5	0	0.05	6	SSW
Tue Feb  2 19:55:58 2010	San Antonio, TX (78207) 	Short term forecastFog	52	52	30.1	52	100	4	NA	0.03	11	NE
Tue Feb  2 19:56:00 2010	Indianapolis, IN (46204) 	Cloudy	37	32	30	21	52	10	NA	NA	7	SSW
Tue Feb  2 19:56:02 2010	Jacksonville, FL (32202) 	Cloudy	61	61	29.9	57	88	10	NA	0.3	14	WNW
Tue Feb  2 19:56:03 2010	Columbus, OH (43215) 	Cloudy	37	32	30	21	52	10	NA	0.02	6	E
Tue Feb  2 19:56:04 2010	Dallas, TX (75201) 	Mostly Cloudy	46	46	30.2	34	61	10	NA	NA	5	
Tue Feb  2 19:56:05 2010	Houston, TX (77003) 	Cloudy	52	52	30.1	46	82	5	NA	NA	9	NE
Tue Feb  2 19:56:06 2010	Seattle, WA (98104) 	Mostly Cloudy	46	46	29.9	43	87	10	NA	0.08	0	
Tue Feb  2 19:56:08 2010	Milwaukee, WI (53202) 	Snow	32	28	30	27	80	1	0	0.07	3	SSW
Tue Feb  2 19:56:12 2010	Detroit, MI (48226) 	Fog	28	21	30.1	23	80	5	0	NA	6	ESE
Tue Feb  2 19:56:16 2010	Philadelphia, PA (19107) 	Winter Weather AdvisoryCloudy	36	32	30.2	12	38	10	NA	NA	5	E
Tue Feb  2 20:46:02 2010	San Jose, CA (95112) 	Cloudy	52	52	29.9	46	82	8	NA	NA	0	
Tue Feb  2 20:46:04 2010	Charlotte, NC (28202) 	Short term forecastFog	36	28	30	34	93	4	0	NA	10	N
Tue Feb  2 20:46:06 2010	San Diego, CA (92102) 	Mostly Cloudy	57	57	29.9	48	72	7	NA	NA	5	WNW
Tue Feb  2 20:46:09 2010	Denver, CO (80203) 	Partly Cloudy	43	43	29.9	7	22	Unlimited	NA	NA	8	S
Tue Feb  2 20:46:10 2010	Memphis, TN (38103) 	Cloudy	45	45	30.2	36	70	10	NA	NA	9	WNW
Tue Feb  2 20:46:11 2010	Los Angeles, CA (90012) 	Haze	61	61	29.8	50	67	3	NA	NA	0	
Tue Feb  2 20:46:17 2010	El Paso, TX (79901) 	Special weather statementMostly Cloudy	55	55	30	30	38	10	NA	NA	7	NNE
Tue Feb  2 20:46:19 2010	New York, NY (10038) 	Cloudy	34	28	30.2	9	34	10	NA	NA	7	SSE
Tue Feb  2 20:46:26 2010	Baltimore, MD (21201) 	Winter storm warningCloudy	34	30	30.2	27	75	9	NA	NA	5	ENE
Tue Feb  2 20:46:28 2010	Las Vegas, NV (89106) 	Clear	52	52	29.9	30	43	10	NA	NA	0	
Tue Feb  2 20:46:29 2010	Washington, DC (20001) 	Winter storm warningCloudy	37	37	30.2	21	52	10	NA	NA	0	
Tue Feb  2 20:46:33 2010	Austin, TX (78701) 	Short term forecastFog	48	48	30.2	46	93	3	NA	NA	6	NE
Tue Feb  2 20:46:34 2010	Oklahoma City, OK (73102) 	Short term forecastHaze	36	34	30.2	30	80	6	NA	NA	3	WNW
Tue Feb  2 20:46:34 2010	San Francisco, CA (94109) 	Mostly Cloudy	52	52	29.9	43	71	10	NA	NA	3	ESE
Tue Feb  2 20:46:37 2010	Nashville, TN (37203) 	Fog	43	43	30.1	37	81	1	NA	0.12	7	WNW
Tue Feb  2 20:46:40 2010	Fort Worth, TX (76102) 	Cloudy	43	43	30.2	34	70	10	NA	NA	5	NW
Tue Feb  2 20:46:46 2010	Phoenix, AZ (85004) 	Mostly Cloudy	63	63	29.9	37	39	10	NA	NA	8	E
Tue Feb  2 20:46:53 2010	Portland, OR (97205) 	Partly Cloudy	43	43	29.9	39	87	10	NA	0.19	5	NW
Tue Feb  2 20:46:54 2010	Chicago, IL (60610) 	Haze	30	25	30	25	80	5	0	0.05	6	SSW
Tue Feb  2 20:46:55 2010	San Antonio, TX (78207) 	Short term forecastFog	52	52	30.1	52	100	4	NA	0.03	11	NE
Tue Feb  2 20:46:59 2010	Indianapolis, IN (46204) 	Cloudy	37	32	30	21	52	10	NA	NA	7	SSW
Tue Feb  2 20:47:05 2010	Jacksonville, FL (32202) 	Cloudy	61	61	29.9	57	88	10	NA	0.3	14	WNW
Tue Feb  2 20:47:06 2010	Columbus, OH (43215) 	Cloudy	37	32	30	21	52	10	NA	0.02	6	E
Tue Feb  2 20:47:22 2010	Dallas, TX (75201) 	Mostly Cloudy	46	46	30.2	34	61	10	NA	NA	5	
Tue Feb  2 20:47:24 2010	Houston, TX (77003) 	Cloudy	52	52	30.1	46	82	5	NA	NA	9	NE
Tue Feb  2 20:47:27 2010	Seattle, WA (98104) 	Mostly Cloudy	46	46	29.9	43	87	10	NA	0.08	0	
Tue Feb  2 20:47:33 2010	Milwaukee, WI (53202) 	Snow	32	28	30	27	80	1	0	0.07	3	SSW
Tue Feb  2 20:47:37 2010	Detroit, MI (48226) 	Fog	28	21	30.1	23	80	5	0	NA	6	ESE
Tue Feb  2 20:47:43 2010	Philadelphia, PA (19107) 	Winter Weather AdvisoryCloudy	36	32	30.2	12	38	10	NA	NA	5	E
Tue Feb  2 21:32:47 2010	San Jose, CA (95112) 	Mostly Cloudy	55	55	29.9	46	71	8	NA	NA	0	
Tue Feb  2 21:32:53 2010	Charlotte, NC (28202) 	Short term forecastRain	36	28	30	34	93	2	0	NA	9	N
Tue Feb  2 21:32:57 2010	San Diego, CA (92102) 	Mostly Cloudy	61	61	29.8	48	63	9	NA	NA	7	WNW
Tue Feb  2 21:32:59 2010	Denver, CO (80203) 	Partly Cloudy	46	46	29.9	9	21	Unlimited	NA	NA	3	WNW
Tue Feb  2 21:33:00 2010	Memphis, TN (38103) 	Cloudy	45	45	30.2	34	65	10	NA	NA	11	NNW
Tue Feb  2 21:33:01 2010	Los Angeles, CA (90012) 	Haze	63	63	29.8	45	51	5	NA	NA	0	
Tue Feb  2 21:33:02 2010	El Paso, TX (79901) 	Special weather statementMostly Cloudy	59	59	30	30	33	10	NA	NA	9	NNE
Tue Feb  2 21:33:03 2010	New York, NY (10038) 	Mostly Cloudy	34	27	30.2	10	37	10	NA	NA	8	SSE
Tue Feb  2 21:33:06 2010	Baltimore, MD (21201) 	Winter storm warningCloudy	36	28	30.1	27	69	9	NA	NA	8	ENE
Tue Feb  2 21:33:11 2010	Las Vegas, NV (89106) 	Clear	54	54	29.9	28	37	10	NA	NA	0	
Tue Feb  2 21:33:12 2010	Washington, DC (20001) 	Winter storm warningCloudy	41	41	30.1	21	45	10	NA	NA	0	
Tue Feb  2 21:33:15 2010	Austin, TX (78701) 	Short term forecastFog	50	50	30.2	46	87	4	NA	NA	7	NNE
Tue Feb  2 21:33:16 2010	San Francisco, CA (94109) 	Mostly Cloudy	54	54	29.9	45	71	10	NA	NA	6	SSE
Tue Feb  2 21:33:22 2010	Oklahoma City, OK (73102) 	Short term forecastHaze	37	37	30.2	30	75	6	NA	NA	0	
Tue Feb  2 21:33:24 2010	Nashville, TN (37203) 	Mostly Cloudy	45	45	30	36	70	8	NA	0.12	6	WNW
Tue Feb  2 21:33:24 2010	Fort Worth, TX (76102) 	Partly Cloudy	45	45	30.2	36	70	10	NA	NA	5	NW
Tue Feb  2 21:33:26 2010	Phoenix, AZ (85004) 	Mostly Cloudy	66	66	29.8	36	32	10	NA	NA	5	E
Tue Feb  2 21:33:28 2010	Portland, OR (97205) 	Partly Cloudy	45	45	29.9	39	81	10	NA	0.19	0	
Tue Feb  2 21:33:29 2010	Chicago, IL (60610) 	Haze	32	25	30	25	74	6	NA	0.05	8	WSW
Tue Feb  2 21:33:30 2010	San Antonio, TX (78207) 	Short term forecastCloudy	54	54	30.1	52	94	7	NA	0.03	14	NE
Tue Feb  2 21:33:33 2010	Indianapolis, IN (46204) 	Cloudy	37	30	30	23	56	10	NA	NA	9	WSW
Tue Feb  2 21:33:36 2010	Jacksonville, FL (32202) 	Cloudy	61	61	29.9	55	82	10	NA	0.3	11	WNW
Tue Feb  2 21:33:37 2010	Columbus, OH (43215) 	Cloudy	41	41	30	21	45	10	NA	0.02	0	
Tue Feb  2 21:33:39 2010	Dallas, TX (75201) 	Mostly Cloudy	48	48	30.2	34	57	10	NA	NA	6	N
Tue Feb  2 21:33:45 2010	Houston, TX (77003) 	Cloudy	54	54	30.1	50	87	1	NA	NA	7	NNE
Tue Feb  2 21:33:46 2010	Seattle, WA (98104) 	Mostly Cloudy	48	48	29.9	43	81	10	NA	0.08	5	SSE
Tue Feb  2 21:33:47 2010	Milwaukee, WI (53202) 	Snow	34	30	30	27	75	5	0	0.07	3	SW
Tue Feb  2 21:33:48 2010	Detroit, MI (48226) 	Snow	28	21	30	25	86	1	0	NA	7	E
Tue Feb  2 21:33:49 2010	Philadelphia, PA (19107) 	Winter Weather AdvisoryCloudy	36	32	30.2	14	41	10	NA	NA	5	ESE
Tue Feb  2 22:20:53 2010	San Jose, CA (95112) 	Mostly Cloudy	55	55	29.9	46	71	8	NA	NA	0	
Tue Feb  2 22:20:54 2010	Charlotte, NC (28202) 	Short term forecastRain	36	28	30	34	93	2	0	NA	9	N
Tue Feb  2 22:20:55 2010	Denver, CO (80203) 	Partly Cloudy	46	46	29.9	9	21	Unlimited	NA	NA	3	WNW
Tue Feb  2 22:20:55 2010	San Diego, CA (92102) 	Mostly Cloudy	61	61	29.9	48	63	10	NA	NA	8	NW
Tue Feb  2 22:20:56 2010	Memphis, TN (38103) 	Cloudy	45	45	30.1	34	65	10	NA	NA	10	NW
Tue Feb  2 22:20:57 2010	Los Angeles, CA (90012) 	Haze	63	63	29.8	45	51	5	NA	NA	0	
Tue Feb  2 22:20:58 2010	El Paso, TX (79901) 	Special weather statementMostly Cloudy	59	59	30	30	33	10	NA	NA	9	NNE
Tue Feb  2 22:20:59 2010	New York, NY (10038) 	Mostly Cloudy	34	27	30.2	10	37	10	NA	NA	8	SSE
Tue Feb  2 22:20:59 2010	Baltimore, MD (21201) 	Winter storm warningCloudy	36	30	30.1	27	69	8	NA	NA	7	ENE
Tue Feb  2 22:21:00 2010	Las Vegas, NV (89106) 	Clear	55	55	29.9	28	35	10	NA	NA	6	E
Tue Feb  2 22:21:01 2010	Washington, DC (20001) 	Winter storm warningCloudy	41	41	30.1	21	45	10	NA	NA	0	
Tue Feb  2 22:21:02 2010	Austin, TX (78701) 	Short term forecastFog	50	50	30.2	46	87	4	NA	NA	7	NNE
Tue Feb  2 22:21:02 2010	San Francisco, CA (94109) 	Mostly Cloudy	54	54	29.9	45	71	10	NA	NA	6	SSE
Tue Feb  2 22:21:03 2010	Oklahoma City, OK (73102) 	Short term forecastFog	36	36	30.2	30	80	5	NA	NA	0	
Tue Feb  2 22:21:04 2010	Fort Worth, TX (76102) 	Partly Cloudy	45	45	30.2	36	70	10	NA	NA	5	NW
Tue Feb  2 22:21:04 2010	Nashville, TN (37203) 	Mostly Cloudy	46	46	30.1	32	57	10	NA	0.12	7	WNW
Tue Feb  2 22:21:05 2010	Phoenix, AZ (85004) 	Mostly Cloudy	72	72	29.8	36	26	10	NA	NA	6	E
Tue Feb  2 22:21:06 2010	Portland, OR (97205) 	Mostly Cloudy	48	48	29.8	43	81	10	NA	0.19	3	
Tue Feb  2 22:21:07 2010	Chicago, IL (60610) 	Haze	32	25	30	25	74	6	NA	0.05	8	WSW
Tue Feb  2 22:21:07 2010	San Antonio, TX (78207) 	Short term forecastFog	54	54	30.1	54	100	6	NA	0.03	13	NE
Tue Feb  2 22:21:08 2010	Indianapolis, IN (46204) 	Cloudy	37	30	30	23	56	10	NA	NA	9	WSW
Tue Feb  2 22:21:09 2010	Jacksonville, FL (32202) 	Cloudy	61	61	29.9	55	82	10	NA	0.3	11	WNW
Tue Feb  2 22:21:10 2010	Columbus, OH (43215) 	Cloudy	43	43	30	19	39	10	NA	0.02	6	SSE
Tue Feb  2 22:21:10 2010	Dallas, TX (75201) 	Mostly Cloudy	48	48	30.2	34	57	10	NA	NA	6	N
Tue Feb  2 22:21:11 2010	Houston, TX (77003) 	Cloudy	54	54	30.1	50	87	1	NA	NA	7	NNE
Tue Feb  2 22:21:12 2010	Seattle, WA (98104) 	Mostly Cloudy	50	50	29.9	41	71	10	NA	0.08	3	S
Tue Feb  2 22:21:13 2010	Milwaukee, WI (53202) 	Snow	32	28	29.9	27	80	4	0	0.07	3	W
Tue Feb  2 22:21:14 2010	Detroit, MI (48226) 	Snow	28	21	30	25	86	1	0	NA	7	E
Tue Feb  2 22:21:14 2010	Philadelphia, PA (19107) 	Winter Weather AdvisoryCloudy	36	36	30.2	14	41	10	NA	NA	0	
Tue Feb  2 23:05:10 2010	San Jose, CA (95112) 	Cloudy	57	57	29.8	46	67	8	NA	NA	0	
Tue Feb  2 23:05:11 2010	Charlotte, NC (28202) 	Short term forecastRain	37	32	30	36	93	1	0.01	NA	8	N
Tue Feb  2 23:05:12 2010	San Diego, CA (92102) 	Hydrologic OutlookMostly Cloudy	61	61	29.8	50	67	10	NA	NA	9	NW
Tue Feb  2 23:05:13 2010	Denver, CO (80203) 	Mostly Cloudy	46	46	29.9	12	25	Unlimited	NA	NA	14	N
Tue Feb  2 23:05:14 2010	Memphis, TN (38103) 	Cloudy	45	45	30.1	34	65	10	NA	NA	10	NW
Tue Feb  2 23:05:14 2010	Los Angeles, CA (90012) 	Haze	64	64	29.8	50	59	5	NA	NA	5	W
Tue Feb  2 23:05:15 2010	El Paso, TX (79901) 	Special weather statementMostly Cloudy	63	63	29.9	30	29	10	NA	NA	13	E
Tue Feb  2 23:05:16 2010	New York, NY (10038) 	Mostly Cloudy	34	28	30.2	18	51	10	NA	NA	6	
Tue Feb  2 23:05:16 2010	Baltimore, MD (21201) 	Weather WarningsCloudy	36	30	30.1	27	69	8	NA	NA	7	ENE
Tue Feb  2 23:05:17 2010	Las Vegas, NV (89106) 	Clear	57	57	29.8	28	33	10	NA	NA	10	ESE
Tue Feb  2 23:05:18 2010	Washington, DC (20001) 	Weather WarningsCloudy	39	34	30.1	21	48	10	NA	NA	8	ESE
Tue Feb  2 23:05:18 2010	Austin, TX (78701) 	Short term forecastHaze	52	52	30.1	45	76	6	NA	NA	0	
Tue Feb  2 23:05:19 2010	Oklahoma City, OK (73102) 	Short term forecastHaze	36	36	30.2	30	80	5	NA	NA	0	
Tue Feb  2 23:05:19 2010	San Francisco, CA (94109) 	Mostly Cloudy	54	54	29.8	46	76	9	NA	NA	5	SW
Tue Feb  2 23:05:20 2010	Nashville, TN (37203) 	Mostly Cloudy	46	46	30.1	32	57	10	NA	0.12	7	WNW
Tue Feb  2 23:05:21 2010	Fort Worth, TX (76102) 	Clear	50	50	30.2	36	57	10	NA	NA	3	
Tue Feb  2 23:05:21 2010	Phoenix, AZ (85004) 	Mostly Cloudy	72	72	29.8	36	26	10	NA	NA	0	
Tue Feb  2 23:05:22 2010	Portland, OR (97205) 	Mostly Cloudy	48	48	29.8	43	81	10	NA	0.19	3	
Tue Feb  2 23:05:23 2010	Chicago, IL (60610) 	Haze	30	23	30	27	86	6	NA	0.05	8	W
Tue Feb  2 23:05:23 2010	San Antonio, TX (78207) 	Short term forecastCloudy	54	54	30.1	52	94	7	NA	0.03	11	ENE
Tue Feb  2 23:05:24 2010	Indianapolis, IN (46204) 	Cloudy	37	30	30	25	60	10	NA	NA	11	WSW
Tue Feb  2 23:05:25 2010	Columbus, OH (43215) 	Cloudy	41	41	30	19	42	10	NA	0.02	3	SSE
Tue Feb  2 23:05:25 2010	Jacksonville, FL (32202) 	Cloudy	59	59	NA	54	82	10	NA	0.3	14	NW
Tue Feb  2 23:05:26 2010	Dallas, TX (75201) 	Partly Cloudy	50	50	30.2	36	57	10	NA	NA	0	
Tue Feb  2 23:05:27 2010	Houston, TX (77003) 	Mostly Cloudy	55	55	30.1	50	82	9	NA	NA	7	NNE
Tue Feb  2 23:05:28 2010	Seattle, WA (98104) 	Mostly Cloudy	52	52	29.8	39	62	10	NA	0.08	0	
Tue Feb  2 23:05:29 2010	Detroit, MI (48226) 	Special weather statementSnow	28	21	30	27	93	1	0	NA	8	ESE
Tue Feb  2 23:05:29 2010	Milwaukee, WI (53202) 	Snow	32	27	30	27	80	4	0	0.07	5	W
Tue Feb  2 23:05:30 2010	Philadelphia, PA (19107) 	Winter Weather AdvisoryCloudy	36	32	30.2	16	44	10	NA	NA	5	E
Tue Feb  2 23:50:43 2010	San Jose, CA (95112) 	Cloudy	57	57	29.8	48	72	8	NA	NA	0	
Tue Feb  2 23:50:44 2010	Charlotte, NC (28202) 	Rain	37	32	30	36	93	2	0.02	NA	8	N
Tue Feb  2 23:50:44 2010	San Diego, CA (92102) 	Weather WarningsMostly Cloudy	61	61	29.8	50	67	10	NA	NA	9	NW
Tue Feb  2 23:50:45 2010	Denver, CO (80203) 	Mostly Cloudy	46	46	29.9	12	25	Unlimited	NA	NA	7	N
Tue Feb  2 23:50:46 2010	Memphis, TN (38103) 	Cloudy	43	43	30.2	34	70	10	NA	NA	8	NNW
Tue Feb  2 23:50:46 2010	Los Angeles, CA (90012) 	Haze	64	64	29.8	50	59	5	NA	NA	5	W
Tue Feb  2 23:50:47 2010	El Paso, TX (79901) 	Special weather statementMostly Cloudy	63	63	29.9	30	29	10	NA	NA	13	E
Tue Feb  2 23:50:48 2010	New York, NY (10038) 	Mostly Cloudy	34	28	30.2	18	51	10	NA	NA	6	
Tue Feb  2 23:50:49 2010	Baltimore, MD (21201) 	Weather WarningsCloudy	36	30	30.1	27	69	8	NA	NA	7	E
Tue Feb  2 23:50:51 2010	Washington, DC (20001) 	Weather WarningsCloudy	37	32	30.1	27	65	10	NA	NA	7	E
Tue Feb  2 23:50:51 2010	Las Vegas, NV (89106) 	Clear	57	57	29.8	28	33	10	NA	NA	3	ESE
Tue Feb  2 23:50:52 2010	Austin, TX (78701) 	Short term forecastHaze	52	52	30.1	45	76	6	NA	NA	0	
Tue Feb  2 23:50:52 2010	San Francisco, CA (94109) 	Cloudy	54	54	29.8	46	76	10	NA	NA	6	W
Tue Feb  2 23:50:53 2010	Oklahoma City, OK (73102) 	Haze	36	36	30.2	30	80	5	NA	NA	0	
Tue Feb  2 23:50:53 2010	Nashville, TN (37203) 	Cloudy	45	45	30.1	30	57	10	NA	0.12	6	WNW
Tue Feb  2 23:50:54 2010	Fort Worth, TX (76102) 	Clear	50	50	30.2	36	57	10	NA	NA	8	NNE
Tue Feb  2 23:50:55 2010	Phoenix, AZ (85004) 	Mostly Cloudy	72	72	29.8	36	26	10	NA	NA	0	
Tue Feb  2 23:50:56 2010	Chicago, IL (60610) 	Snow	30	23	30	27	86	3	0	0.05	7	W
Tue Feb  2 23:50:56 2010	Portland, OR (97205) 	Mostly Cloudy	50	50	29.8	45	81	10	NA	0.19	3	N
