13	www.accuweather.com									
(Timestamp)	(Location)	(Temperature) (°F)	RealFeel® (°F)	Winds	at (mph)	(Condition)	Humidity (%)	Dew Point (° F)	Pressure (in)	Visibility (Miles)
Wed Feb  3 14:20:55 2010	Chicago  60601 	24	18	W	7	Cloudy 	80	19	30.22	4
Wed Feb  3 14:20:57 2010	San Antonio  78201 	50	41	ENE	10	Rain 	96	49	29.94	5
Wed Feb  3 14:21:00 2010	Indianapolis  46201 	24	18	WNW	7	Cloudy 	77	18	30.22	4
Wed Feb  3 14:21:04 2010	Boston  02101 	26	30	CLM	0	Lgt.Snow/Fog 	88	23	30.07	2
Wed Feb  3 14:21:06 2010	Jacksonville  32099 	41	41	NNW	5	Sunny 	100	41	30.14	10
Wed Feb  3 14:21:09 2010	Columbus  43085 	32	21	WNW	9	Lgt.Snow/Fog 	85	28	30.17	4
Wed Feb  3 14:21:11 2010	Dallas  75201 	38	42	CLM	0	Cloudy 	85	34	30.15	9
Wed Feb  3 14:21:14 2010	Houston  77001 	48	37	E	12	Light Rain 	82	43	30.16	10
Wed Feb  3 14:21:18 2010	Seattle  98101 	43	40	NE	6	Cloudy 	88	40	29.73	10
Wed Feb  3 14:21:24 2010	Milwaukee  53201 	25	17	NW	8	Cloudy 	78	19	30.22	8
Wed Feb  3 14:21:26 2010	Detroit  48201 	29	23	W	6	Lgt.Snow/Fog 	88	26	30.14	1
Wed Feb  3 14:21:28 2010	Philadelphia  19019 	31	27	NW	6	Cloudy 	92	29	30.09	5
Wed Feb  3 15:05:53 2010	San Jose  95101 	45	48	CLM	0	Clear 	96	44	29.83	6
Wed Feb  3 15:05:57 2010	Charlotte  28201 	34	37	CLM	0	Dense Fog 	100	34	30.13	0
Wed Feb  3 15:06:00 2010	San Diego  92101 	56	55	NNE	5	Cloudy 	80	50	29.77	6
Wed Feb  3 15:06:04 2010	Denver  80214 	32	37	CLM	0	Mostly Clear 	37	9	29.91	30
Wed Feb  3 15:06:07 2010	Memphis  37501 	28	33	CLM	0	Mostly Sunny 	88	25	30.32	5
Wed Feb  3 15:06:10 2010	Los Angeles  90001 	50	53	CLM	0	Clear 	82	45	29.75	7
Wed Feb  3 15:06:14 2010	El Paso  79901 	43	29	E	14	Rain 	85	39	29.63	7
Wed Feb  3 15:06:17 2010	New York  10001 	30	36	CLM	0	Cloudy 	88	27	30.06	6
Wed Feb  3 15:06:22 2010	Baltimore  21201 	30	36	CLM	0	Light Fog 	92	28	30.11	3
Wed Feb  3 15:06:24 2010	Las Vegas  89101 	44	48	CLM	0	Mostly Clear 	67	34	29.74	10
Wed Feb  3 15:06:27 2010	Washington  20001 	34	39	CLM	0	Light Fog 	86	30	30.12	3
Wed Feb  3 15:06:29 2010	Austin  73301 	47	36	NE	9	Heavy Rain 	96	46	30.05	3
Wed Feb  3 15:06:31 2010	San Francisco  94101 	48	51	CLM	0	Partly Cloudy 	92	46	29.84	10
Wed Feb  3 15:06:33 2010	Oklahoma City  73101 	28	26	ESE	3	Dense Fog 	92	27	30.17	0
Wed Feb  3 15:06:37 2010	Nashville  37201 	35	40	CLM	0	Cloudy 	69	26	30.28	7
Wed Feb  3 15:06:39 2010	Fort Worth  76101 	38	36	E	5	Cloudy 	82	33	30.15	10
Wed Feb  3 15:06:41 2010	Phoenix  85001 	55	55	WSW	3	Cloudy 	63	43	29.59	10
Wed Feb  3 15:06:44 2010	Portland  97201 	45	34	ESE	16	Cloudy 	79	39	29.73	10
Wed Feb  3 15:06:46 2010	Chicago  60601 	24	18	W	7	Cloudy 	80	19	30.22	4
Wed Feb  3 15:06:49 2010	San Antonio  78201 	50	39	ENE	12	Rain 	93	48	29.98	3
Wed Feb  3 15:06:51 2010	Indianapolis  46201 	24	18	WNW	7	Cloudy 	77	18	30.22	4
Wed Feb  3 15:06:55 2010	Boston  02101 	27	32	CLM	0	Lgt.Snow/Fog 	92	25	30.07	2
Wed Feb  3 15:06:57 2010	Jacksonville  32099 	41	41	NNW	5	Sunny 	100	41	30.14	10
Wed Feb  3 15:06:59 2010	Columbus  43085 	32	17	W	14	Lgt.Snow/Fog 	86	28	30.17	3
Wed Feb  3 15:07:03 2010	Dallas  75201 	38	42	CLM	0	Cloudy 	85	34	30.15	9
Wed Feb  3 15:07:06 2010	Houston  77001 	48	37	E	12	Light Rain 	82	43	30.16	10
Wed Feb  3 15:07:12 2010	Seattle  98101 	43	40	NE	6	Cloudy 	88	40	29.73	10
Wed Feb  3 15:07:15 2010	Milwaukee  53201 	25	21	NNW	6	Cloudy 	79	19	30.20	8
Wed Feb  3 15:07:17 2010	Detroit  48201 	29	23	W	6	Lgt.Snow/Fog 	88	26	30.14	1
Wed Feb  3 15:07:21 2010	Philadelphia  19019 	31	27	NW	6	Cloudy 	92	29	30.09	5
Wed Feb  3 15:50:51 2010	San Jose  95101 	44	44	ESE	3	Cloudy 	95	43	29.87	7
Wed Feb  3 15:50:53 2010	Charlotte  28201 	34	37	CLM	0	Dense Fog 	100	34	30.14	0
Wed Feb  3 15:50:59 2010	San Diego  92101 	56	58	CLM	0	Cloudy 	80	50	29.77	5
Wed Feb  3 15:51:01 2010	Denver  80214 	36	34	N	5	Partly Cloudy 	27	5	29.91	30
Wed Feb  3 15:51:04 2010	Memphis  37501 	31	37	CLM	0	Mostly Sunny 	85	27	30.30	5
Wed Feb  3 15:51:07 2010	Los Angeles  90001 	50	53	CLM	0	Clear 	82	45	29.75	7
Wed Feb  3 15:51:10 2010	El Paso  79901 	43	36	E	7	Rain 	87	39	29.74	5
Wed Feb  3 15:51:12 2010	New York  10001 	30	37	CLM	0	Cloudy 	92	28	30.06	5
Wed Feb  3 15:51:14 2010	Baltimore  21201 	30	32	W	3	Cloudy 	95	28	30.12	2
Wed Feb  3 15:51:17 2010	Las Vegas  89101 	43	47	CLM	0	Mostly Clear 	70	34	29.74	10
Wed Feb  3 15:51:19 2010	Washington  20001 	33	34	W	3	Light Fog 	84	29	30.13	3
Wed Feb  3 15:51:22 2010	Austin  73301 	48	37	ENE	13	Rain 	96	47	30.04	3
Wed Feb  3 15:51:24 2010	San Francisco  94101 	44	44	WSW	3	Partly Cloudy 	95	43	29.86	10
Wed Feb  3 15:51:26 2010	Oklahoma City  73101 	28	27	E	3	Dense Fog 	92	27	30.17	0
Wed Feb  3 15:51:29 2010	Nashville  37201 	37	43	CLM	0	Cloudy 	64	26	30.30	10
Wed Feb  3 15:51:31 2010	Fort Worth  76101 	38	39	E	3	Cloudy 	85	34	30.17	9
Wed Feb  3 15:51:34 2010	Phoenix  85001 	55	57	CLM	0	Some Clouds 	61	42	29.59	10
Wed Feb  3 15:51:37 2010	Portland  97201 	45	35	ESE	10	Light Rain 	87	41	29.74	7
Wed Feb  3 15:51:39 2010	Chicago  60601 	24	21	W	6	Cloudy 	84	20	30.26	4
Wed Feb  3 15:51:41 2010	San Antonio  78201 	49	38	ENE	12	Rain 	96	48	29.96	3
Wed Feb  3 15:51:44 2010	Indianapolis  46201 	23	18	NW	7	Cloudy 	80	18	30.28	3
Wed Feb  3 15:51:46 2010	Boston  02101 	26	29	CLM	1	Light Snow 	87	23	30.06	3
Wed Feb  3 15:51:49 2010	Jacksonville  32099 	47	49	NNE	5	Clouds And Sun 	82	41	30.13	10
Wed Feb  3 15:51:51 2010	Columbus  43085 	32	24	WNW	8	Lgt.Snow/Fog 	80	27	30.18	3
Wed Feb  3 15:51:54 2010	Dallas  75201 	40	39	E	5	Cloudy 	85	36	30.17	9
Wed Feb  3 15:51:57 2010	Houston  77001 	47	35	E	14	Light Rain 	86	43	30.12	8
Wed Feb  3 15:51:59 2010	Seattle  98101 	43	38	NNE	7	Cloudy 	88	40	29.73	10
Wed Feb  3 15:52:01 2010	Milwaukee  53201 	25	16	NW	9	Cloudy 	78	19	30.25	7
Wed Feb  3 15:52:04 2010	Detroit  48201 	30	27	WNW	5	Lgt.Snow/Fog 	86	27	30.14	1
Wed Feb  3 15:52:27 2010	Philadelphia  19019 	32	29	NNW	6	Cloudy 	88	29	30.10	5
Wed Feb  3 16:36:39 2010	San Jose  95101 	45	45	SE	3	Cloudy 	92	43	29.88	7
Wed Feb  3 16:36:45 2010	Charlotte  28201 	36	34	WNW	3	Dense Fog 	100	36	30.18	0
Wed Feb  3 16:36:54 2010	San Diego  92101 	56	57	NE	3	Cloudy 	80	50	29.78	5
Wed Feb  3 16:37:11 2010	Denver  80214 	32	34	NNW	5	Partly Sunny 	37	9	29.91	30
Wed Feb  3 16:37:17 2010	Memphis  37501 	37	36	NNE	6	Clouds And Sun 	81	32	30.32	6
Wed Feb  3 16:37:21 2010	Los Angeles  90001 	49	53	CLM	0	Sunny 	83	44	29.76	7
Wed Feb  3 16:37:25 2010	El Paso  79901 	43	31	E	17	Cloudy 	82	38	29.66	10
Wed Feb  3 16:37:29 2010	New York  10001 	31	35	N	3	Cloudy 	85	27	30.07	5
Wed Feb  3 16:37:32 2010	Baltimore  21201 	32	35	W	3	Cloudy 	88	29	30.11	4
Wed Feb  3 16:37:37 2010	Las Vegas  89101 	42	43	SW	3	Mostly Sunny 	72	34	29.75	10
Wed Feb  3 16:37:48 2010	Washington  20001 	34	31	N	6	Light Fog 	85	30	30.13	3
Wed Feb  3 16:37:58 2010	Austin  73301 	49	42	NE	9	Rain 	92	47	30.05	3
Wed Feb  3 16:38:06 2010	San Francisco  94101 	45	48	CLM	0	Partly Cloudy 	96	44	29.88	10
Wed Feb  3 16:38:14 2010	Oklahoma City  73101 	30	30	ESE	3	Light Fog 	92	28	30.21	2
Wed Feb  3 16:38:18 2010	Nashville  37201 	38	40	N	5	Cloudy 	62	26	30.30	10
Wed Feb  3 16:38:25 2010	Fort Worth  76101 	40	40	E	6	Sunny 	82	35	30.18	9
Wed Feb  3 16:38:57 2010	Phoenix  85001 	54	57	CLM	0	Mostly Cloudy 	66	43	29.60	10
Wed Feb  3 16:39:02 2010	Portland  97201 	43	33	ESE	9	Light Rain 	92	41	29.75	7
Wed Feb  3 16:39:05 2010	Chicago  60601 	25	20	W	7	Cloudy 	81	20	30.29	4
Wed Feb  3 16:39:17 2010	San Antonio  78201 	50	41	ENE	10	Rain 	96	49	29.99	3
Wed Feb  3 16:39:19 2010	Indianapolis  46201 	24	18	NW	8	Cloudy 	80	19	30.29	2
Wed Feb  3 16:39:22 2010	Boston  02101 	28	22	N	7	Light Snow 	80	23	30.06	4
Wed Feb  3 16:39:48 2010	Jacksonville  32099 	50	49	N	9	Sunny 	71	41	30.17	10
Wed Feb  3 16:39:53 2010	Columbus  43085 	33	25	W	10	Cloudy 	71	25	30.22	5
Wed Feb  3 16:40:09 2010	Dallas  75201 	42	42	ESE	6	Cloudy 	82	37	30.18	9
Wed Feb  3 16:40:13 2010	Houston  77001 	48	38	ENE	13	Light Rain 	82	43	30.10	8
Wed Feb  3 16:40:16 2010	Seattle  98101 	42	41	NNW	5	Cloudy 	91	40	29.73	10
Wed Feb  3 16:40:18 2010	Milwaukee  53201 	26	17	WNW	10	Mostly Cloudy 	77	20	30.27	5
Wed Feb  3 16:40:22 2010	Detroit  48201 	30	19	NNW	10	Light Snow 	80	25	30.16	3
Wed Feb  3 16:40:24 2010	Philadelphia  19019 	34	29	NW	8	Cloudy 	81	29	30.11	7
Wed Feb  3 17:26:32 2010	Charlotte  28201 	37	45	CLM	0	Light Fog 	100	37	30.18	2
Wed Feb  3 17:26:35 2010	San Diego  92101 	57	60	NE	3	Mostly Cloudy 	77	50	29.79	6
Wed Feb  3 17:26:38 2010	Denver  80214 	37	40	NNW	3	Clouds And Sun 	30	9	29.92	50
Wed Feb  3 17:26:42 2010	Memphis  37501 	40	39	NE	7	Clouds And Sun 	67	30	30.33	10
Wed Feb  3 17:26:45 2010	Los Angeles  90001 	51	57	CLM	0	Sunny 	76	44	29.77	7
Wed Feb  3 17:26:50 2010	El Paso  79901 	43	32	E	12	Rain 	82	38	29.67	6
Wed Feb  3 17:26:55 2010	New York  10001 	33	32	N	6	Cloudy 	81	28	30.05	9
Wed Feb  3 17:26:58 2010	Baltimore  21201 	33	33	WNW	6	Mostly Cloudy 	84	29	30.10	6
Wed Feb  3 17:27:01 2010	Las Vegas  89101 	43	45	SW	5	Mostly Sunny 	70	34	29.75	10
Wed Feb  3 17:27:04 2010	Washington  20001 	35	37	N	5	Cloudy 	78	29	30.13	4
Wed Feb  3 17:27:07 2010	Austin  73301 	48	39	E	10	Rain 	89	45	30.08	4
Wed Feb  3 17:27:10 2010	San Francisco  94101 	48	52	CLM	0	Mostly Cloudy 	92	46	29.89	10
Wed Feb  3 17:27:13 2010	Oklahoma City  73101 	31	26	SE	8	Light Fog 	92	29	30.22	2
Wed Feb  3 17:27:16 2010	Nashville  37201 	39	41	N	6	Mostly Cloudy 	59	26	30.33	10
Wed Feb  3 17:27:19 2010	Fort Worth  76101 	43	43	E	8	Sunny 	79	37	30.17	9
Wed Feb  3 17:27:24 2010	Phoenix  85001 	57	59	SW	3	Mostly Cloudy 	57	42	29.61	10
Wed Feb  3 17:27:28 2010	Portland  97201 	43	34	ESE	12	Cloudy 	88	40	29.74	10
Wed Feb  3 17:27:32 2010	Chicago  60601 	26	22	W	7	Cloudy 	81	21	30.31	4
Wed Feb  3 17:27:35 2010	San Antonio  78201 	50	42	ENE	13	Rain 	96	49	29.96	4
Wed Feb  3 17:27:38 2010	Indianapolis  46201 	25	22	WNW	6	Light Snow 	78	19	30.29	3
Wed Feb  3 17:27:41 2010	Boston  02101 	28	25	NW	6	Light Snow 	80	23	30.04	5
Wed Feb  3 17:27:44 2010	Jacksonville  32099 	54	55	NNE	10	Sunny 	62	41	30.18	10
Wed Feb  3 17:27:47 2010	Columbus  43085 	33	25	W	10	Cloudy 	69	24	30.25	7
Wed Feb  3 17:27:50 2010	Dallas  75201 	45	40	ESE	10	Cloudy 	76	38	30.17	10
Wed Feb  3 17:27:53 2010	Houston  77001 	48	39	ENE	14	Light Rain 	82	43	30.09	8
Wed Feb  3 17:27:56 2010	Seattle  98101 	42	46	CLM	0	Cloudy 	88	39	29.74	10
Wed Feb  3 17:27:59 2010	Milwaukee  53201 	27	18	NW	10	Cloudy 	74	20	30.31	5
Wed Feb  3 17:28:02 2010	Detroit  48201 	32	28	NNW	8	Partly Sunny 	75	25	30.21	5
Wed Feb  3 17:28:08 2010	Philadelphia  19019 	33	32	NNW	6	Cloudy 	84	29	30.09	8
Wed Feb  3 18:11:54 2010	San Jose  95101 	49	51	ESE	3	Partly Sunny 	89	46	29.90	10
Wed Feb  3 18:11:57 2010	Charlotte  28201 	41	50	NW	3	Partly Sunny 	88	38	30.20	7
Wed Feb  3 18:11:59 2010	San Diego  92101 	57	63	CLM	0	Cloudy 	74	49	29.81	7
Wed Feb  3 18:12:01 2010	Denver  80214 	39	44	NNW	3	Clouds And Sun 	28	9	29.93	60
Wed Feb  3 18:12:03 2010	Memphis  37501 	43	49	NNE	5	Mostly Sunny 	60	30	30.31	10
Wed Feb  3 18:12:06 2010	Los Angeles  90001 	57	65	CLM	0	Sunny 	63	45	29.79	7
Wed Feb  3 18:12:08 2010	El Paso  79901 	44	34	ENE	10	Light Rain 	82	39	29.67	10
Wed Feb  3 18:12:10 2010	New York  10001 	34	33	W	7	Partly Sunny 	80	28	30.04	10
Wed Feb  3 18:12:12 2010	Baltimore  21201 	36	38	W	6	Partly Sunny 	78	30	30.10	8
Wed Feb  3 18:12:14 2010	Las Vegas  89101 	48	57	CLM	0	Mostly Sunny 	58	34	29.75	10
Wed Feb  3 18:12:17 2010	Washington  20001 	38	35	W	8	Cloudy 	72	30	30.14	7
Wed Feb  3 18:12:19 2010	Austin  73301 	48	38	ENE	13	Rain 	92	46	30.04	5
Wed Feb  3 18:12:21 2010	San Francisco  94101 	51	53	E	3	Mostly Cloudy 	89	48	29.89	10
Wed Feb  3 18:12:23 2010	Oklahoma City  73101 	32	28	SE	8	Light Fog 	92	30	30.22	2
Wed Feb  3 18:12:25 2010	Nashville  37201 	41	47	NNW	5	Partly Sunny 	57	27	30.33	10
Wed Feb  3 18:12:27 2010	Fort Worth  76101 	45	43	ESE	12	Sunny 	76	38	30.16	10
Wed Feb  3 18:12:31 2010	Phoenix  85001 	59	62	WSW	5	Mostly Cloudy 	51	41	29.62	10
Wed Feb  3 18:12:33 2010	Portland  97201 	44	36	ESE	12	Partly Sunny 	88	41	29.74	10
Wed Feb  3 18:12:35 2010	Chicago  60601 	27	23	WNW	7	Cloudy 	78	21	30.34	4
Wed Feb  3 18:12:37 2010	San Antonio  78201 	50	41	E	16	Rain 	96	49	29.96	3
Wed Feb  3 18:12:39 2010	Indianapolis  46201 	26	25	WNW	6	Cloudy 	77	20	30.31	4
Wed Feb  3 18:12:41 2010	Boston  02101 	31	33	NNE	5	Cloudy 	75	24	30.02	8
Wed Feb  3 18:12:43 2010	Jacksonville  32099 	55	60	E	7	Sunny 	62	43	30.16	10
Wed Feb  3 18:12:46 2010	Columbus  43085 	34	26	WNW	10	Cloudy 	66	24	30.25	6
Wed Feb  3 18:12:48 2010	Dallas  75201 	45	42	ESE	9	Cloudy 	76	38	30.17	10
Wed Feb  3 18:12:50 2010	Houston  77001 	49	45	ENE	12	Cloudy 	83	44	30.12	10
Wed Feb  3 18:12:52 2010	Seattle  98101 	43	44	CLM	0	Light Rain 	92	41	29.76	10
Wed Feb  3 18:12:55 2010	Milwaukee  53201 	29	22	NNW	9	Cloudy 	63	18	30.32	6
Wed Feb  3 18:12:57 2010	Detroit  48201 	33	31	WNW	7	Mostly Cloudy 	71	25	30.23	7
Wed Feb  3 18:12:59 2010	Philadelphia  19019 	35	38	NW	5	Mostly Cloudy 	78	29	30.07	8
Wed Feb  3 18:54:53 2010	San Jose  95101 	49	51	ESE	3	Partly Sunny 	89	46	29.90	10
Wed Feb  3 18:54:55 2010	Charlotte  28201 	41	50	NW	3	Partly Sunny 	88	38	30.20	7
Wed Feb  3 18:54:57 2010	San Diego  92101 	57	63	CLM	0	Cloudy 	74	49	29.81	7
Wed Feb  3 18:55:00 2010	Denver  80214 	39	44	NNW	3	Clouds And Sun 	28	9	29.93	60
Wed Feb  3 18:55:02 2010	Memphis  37501 	43	49	NNE	5	Mostly Sunny 	60	30	30.31	10
Wed Feb  3 18:55:04 2010	Los Angeles  90001 	57	65	CLM	0	Sunny 	63	45	29.79	7
Wed Feb  3 18:55:06 2010	El Paso  79901 	44	34	ENE	10	Light Rain 	82	39	29.67	10
Wed Feb  3 18:55:08 2010	New York  10001 	34	33	W	7	Partly Sunny 	80	28	30.04	10
Wed Feb  3 18:55:11 2010	Baltimore  21201 	36	38	W	6	Partly Sunny 	78	30	30.10	8
Wed Feb  3 18:55:13 2010	Las Vegas  89101 	48	57	CLM	0	Mostly Sunny 	58	34	29.75	10
Wed Feb  3 18:55:15 2010	Washington  20001 	37	41	N	5	Partly Sunny 	75	30	30.13	5
Wed Feb  3 18:55:17 2010	Austin  73301 	48	43	ESE	8	Rain 	87	45	30.04	6
Wed Feb  3 18:55:20 2010	San Francisco  94101 	51	53	E	3	Mostly Cloudy 	89	48	29.89	10
Wed Feb  3 18:55:22 2010	Oklahoma City  73101 	32	28	SE	8	Light Fog 	92	30	30.22	2
Wed Feb  3 18:55:24 2010	Nashville  37201 	41	47	NNW	5	Partly Sunny 	57	27	30.33	10
Wed Feb  3 18:55:27 2010	Fort Worth  76101 	45	41	ESE	12	Cloudy 	76	38	30.16	10
Wed Feb  3 18:55:29 2010	Phoenix  85001 	59	62	WSW	5	Mostly Cloudy 	51	41	29.62	10
Wed Feb  3 18:55:31 2010	Portland  97201 	44	36	ESE	12	Partly Sunny 	88	41	29.74	10
Wed Feb  3 18:55:33 2010	Chicago  60601 	28	21	WNW	9	Cloudy 	74	21	30.31	5
Wed Feb  3 18:55:35 2010	San Antonio  78201 	50	39	E	17	Rain 	93	48	29.96	2
Wed Feb  3 18:55:38 2010	Indianapolis  46201 	26	25	WNW	6	Cloudy 	77	20	30.31	4
Wed Feb  3 18:55:40 2010	Boston  02101 	31	33	NNE	5	Cloudy 	75	24	30.02	8
Wed Feb  3 18:55:42 2010	Jacksonville  32099 	55	60	E	7	Sunny 	62	43	30.16	10
Wed Feb  3 18:55:44 2010	Columbus  43085 	34	26	WNW	10	Cloudy 	66	24	30.25	6
Wed Feb  3 18:55:47 2010	Dallas  75201 	45	42	ESE	9	Cloudy 	76	38	30.17	10
Wed Feb  3 18:55:49 2010	Houston  77001 	49	45	ENE	12	Cloudy 	83	44	30.12	10
Wed Feb  3 18:55:51 2010	Seattle  98101 	43	44	CLM	0	Light Rain 	92	41	29.76	10
Wed Feb  3 18:55:53 2010	Milwaukee  53201 	29	22	NNW	9	Cloudy 	63	18	30.32	6
Wed Feb  3 18:55:56 2010	Detroit  48201 	33	31	WNW	7	Mostly Cloudy 	71	25	30.23	7
Wed Feb  3 18:55:58 2010	Philadelphia  19019 	36	38	N	6	Partly Sunny 	80	30	30.07	10
Wed Feb  3 19:39:07 2010	San Jose  95101 	53	60	CLM	0	Partly Sunny 	79	47	29.90	10
Wed Feb  3 19:39:10 2010	Charlotte  28201 	45	57	CLM	0	Partly Sunny 	73	37	30.18	10
Wed Feb  3 19:39:12 2010	San Diego  92101 	59	63	NNW	6	Mostly Cloudy 	69	49	29.83	10
Wed Feb  3 19:39:15 2010	Denver  80214 	41	48	N	3	Mostly Sunny 	28	10	29.93	60
Wed Feb  3 19:39:17 2010	Memphis  37501 	45	47	NNE	7	Mostly Sunny 	55	30	30.29	10
Wed Feb  3 19:39:19 2010	Los Angeles  90001 	61	70	CLM	0	Sunny 	53	44	29.79	8
Wed Feb  3 19:39:22 2010	El Paso  79901 	44	37	NE	8	Light Rain 	82	39	29.66	7
Wed Feb  3 19:39:24 2010	New York  10001 	36	40	W	3	Mostly Cloudy 	69	27	30.00	10
Wed Feb  3 19:39:27 2010	Baltimore  21201 	39	34	W	10	Partly Sunny 	69	30	30.09	10
Wed Feb  3 19:39:30 2010	Las Vegas  89101 	54	64	CLM	0	Mostly Sunny 	44	33	29.73	10
Wed Feb  3 19:39:34 2010	Washington  20001 	41	43	WNW	6	Partly Sunny 	67	31	30.12	6
Wed Feb  3 19:39:37 2010	Austin  73301 	48	36	ENE	16	Rain 	89	45	30.00	6
Wed Feb  3 19:39:40 2010	San Francisco  94101 	52	53	E	5	Cloudy 	86	48	29.90	10
Wed Feb  3 19:39:42 2010	Oklahoma City  73101 	33	37	SSE	5	Light Fog 	91	31	30.21	3
Wed Feb  3 19:39:45 2010	Nashville  37201 	43	44	W	7	Partly Sunny 	53	27	30.30	10
Wed Feb  3 19:39:47 2010	Fort Worth  76101 	47	44	E	14	Sunny 	70	38	30.12	10
Wed Feb  3 19:39:50 2010	Phoenix  85001 	61	68	CLM	0	Mostly Cloudy 	45	40	29.62	10
Wed Feb  3 19:39:54 2010	Portland  97201 	47	38	ESE	15	Cloudy 	79	41	29.74	10
Wed Feb  3 19:39:57 2010	Chicago  60601 	30	27	NNW	7	Mostly Cloudy 	71	22	30.31	5
Wed Feb  3 19:39:59 2010	San Antonio  78201 	50	41	E	16	Rain 	96	49	29.91	2
Wed Feb  3 19:40:02 2010	Indianapolis  46201 	28	30	NW	5	Cloudy 	74	21	30.32	5
Wed Feb  3 19:40:05 2010	Boston  02101 	31	32	NE	5	Cloudy 	72	23	29.98	10
Wed Feb  3 19:40:07 2010	Jacksonville  32099 	57	65	N	5	Partly Sunny 	58	43	30.15	10
Wed Feb  3 19:40:10 2010	Columbus  43085 	35	29	W	9	Cloudy 	58	22	30.24	9
Wed Feb  3 19:40:13 2010	Dallas  75201 	46	42	E	12	Mostly Cloudy 	73	38	30.13	10
Wed Feb  3 19:40:15 2010	Houston  77001 	51	45	E	15	Cloudy 	76	44	30.11	10
Wed Feb  3 19:40:17 2010	Seattle  98101 	43	40	SSE	5	Light Rain 	92	41	29.78	7
Wed Feb  3 19:40:20 2010	Milwaukee  53201 	28	25	NW	7	Mostly Cloudy 	65	18	30.35	7
Wed Feb  3 19:40:24 2010	Detroit  48201 	33	28	NW	8	Cloudy 	71	25	30.24	7
Wed Feb  3 19:40:27 2010	Philadelphia  19019 	37	36	NW	7	Partly Sunny 	72	29	30.06	10
Wed Feb  3 20:23:09 2010	San Jose  95101 	58	66	CLM	0	Partly Sunny 	66	47	29.88	10
Wed Feb  3 20:23:11 2010	Charlotte  28201 	48	57	CLM	0	Partly Sunny 	62	36	30.16	10
Wed Feb  3 20:23:13 2010	San Diego  92101 	61	62	WNW	9	Cloudy 	66	50	29.84	10
Wed Feb  3 20:23:18 2010	Denver  80214 	45	56	CLM	0	Clouds And Sun 	22	9	29.92	60
Wed Feb  3 20:23:20 2010	Memphis  37501 	48	48	NNE	8	Clouds And Sun 	49	30	30.26	10
Wed Feb  3 20:23:22 2010	Los Angeles  90001 	64	74	CLM	0	Sunny 	46	43	29.78	10
Wed Feb  3 20:23:26 2010	El Paso  79901 	44	38	N	9	Rain 	88	41	29.64	5
Wed Feb  3 20:23:29 2010	New York  10001 	38	32	WNW	9	Mostly Cloudy 	64	27	29.99	10
Wed Feb  3 20:23:31 2010	Baltimore  21201 	42	35	WNW	12	Mostly Cloudy 	54	27	30.07	10
Wed Feb  3 20:23:39 2010	Las Vegas  89101 	57	63	NNE	5	Partly Sunny 	38	32	29.72	10
Wed Feb  3 20:23:42 2010	Washington  20001 	42	37	NW	10	Partly Sunny 	62	30	30.11	10
Wed Feb  3 20:23:44 2010	Austin  73301 	49	41	ENE	12	Rain 	89	46	29.98	4
Wed Feb  3 20:23:46 2010	San Francisco  94101 	53	54	E	6	Mostly Cloudy 	89	50	29.89	8
Wed Feb  3 20:23:48 2010	Oklahoma City  73101 	34	44	CLM	0	Cloudy 	92	32	30.17	4
Wed Feb  3 20:23:51 2010	Nashville  37201 	44	48	NE	5	Mostly Sunny 	50	27	30.27	10
Wed Feb  3 20:23:53 2010	Fort Worth  76101 	46	43	E	9	Light Rain 	73	38	30.07	10
Wed Feb  3 20:23:56 2010	Phoenix  85001 	67	70	ESE	6	Clouds And Sun 	31	36	29.61	10
Wed Feb  3 20:23:58 2010	Portland  97201 	46	37	ESE	15	Cloudy 	79	40	29.74	10
Wed Feb  3 20:24:00 2010	Chicago  60601 	30	27	N	7	Mostly Cloudy 	65	20	30.31	7
Wed Feb  3 20:24:02 2010	San Antonio  78201 	49	37	E	17	Rain 	96	48	29.89	2
Wed Feb  3 20:24:05 2010	Indianapolis  46201 	28	26	NW	6	Cloudy 	74	21	30.31	6
Wed Feb  3 20:24:07 2010	Boston  02101 	32	28	NNW	7	Cloudy 	69	23	29.96	10
Wed Feb  3 20:24:09 2010	Jacksonville  32099 	57	60	NE	7	Partly Sunny 	62	45	30.13	10
Wed Feb  3 20:24:12 2010	Columbus  43085 	35	26	W	12	Cloudy 	56	21	30.24	10
Wed Feb  3 20:24:14 2010	Dallas  75201 	46	42	E	10	Cloudy 	70	37	30.07	10
Wed Feb  3 20:24:16 2010	Houston  77001 	53	47	E	18	Cloudy 	71	44	30.03	10
Wed Feb  3 20:24:18 2010	Seattle  98101 	43	40	E	5	Rain 	93	41	29.76	6
Wed Feb  3 20:24:21 2010	Milwaukee  53201 	28	29	NNW	5	Mostly Cloudy 	65	18	30.32	8
Wed Feb  3 20:24:23 2010	Detroit  48201 	34	29	WNW	8	Cloudy 	69	25	30.23	7
Wed Feb  3 20:24:25 2010	Philadelphia  19019 	38	29	W	14	Partly Sunny 	67	28	30.05	10
Wed Feb  3 21:07:41 2010	San Jose  95101 	58	65	CLM	0	Partly Sunny 	66	47	29.88	10
Wed Feb  3 21:07:43 2010	Charlotte  28201 	48	57	CLM	0	Partly Sunny 	62	36	30.16	10
