9	www2.foxnews.com											
(Timestamp)	(Location)	(Condition)	Feels Like	Barometer	Humidity (%)	Visibility	Dewpoint	(Wind Speed) (MPH)	Wind	Sunrise	Sunset	(Temperature) (°F)
Tue Feb  2 10:00:06 2010	Baltimore, MD	 	29	1024.5	60	999	19	*	*	7:13	5:27	29
Tue Feb  2 10:00:07 2010	Las Vegas, NV	Mostly Clear	42	1012.5	60	10	32	6	SSE	6:40	5:06	45
Tue Feb  2 10:00:08 2010	Washington, DC	Mostly Cloudy	23	1024.5	63	10	19	5	ENE	7:14	5:30	28
Tue Feb  2 10:00:09 2010	Austin, TX	Drizzle 	42	1019.0	97	1	44	6	NNE	7:21	6:08	45
Tue Feb  2 10:00:10 2010	San Francisco, CA	Cloudy 	53	1013.0	83	10	48	3	E	7:14	5:33	53
Tue Feb  2 10:00:11 2010	Oklahoma City, OK	Cloudy 	32	1019.9	92	3	30	0	CALM	7:30	5:58	32
Tue Feb  2 10:00:12 2010	Nashville, TN	Rain 	34	*	100	2.5	34	0	CALM	6:48	5:13	34
Tue Feb  2 10:00:13 2010	Fort Worth, TX	Cloudy 	34	*	87	8	36	7	NNE	7:24	6:02	39
Tue Feb  2 10:00:14 2010	Phoenix, AZ	Cloudy 	56	1011.5	60	10	42	0	CALM	7:24	6:00	56
Tue Feb  2 10:00:15 2010	Portland, OR	Cloudy 	36	1012.2	96	10	41	10	ESE	7:32	5:17	42
Tue Feb  2 10:00:16 2010	Chicago, IL	Snow Shower	23	*	83	1.25	25	5	S	7:03	5:06	28
Tue Feb  2 10:00:17 2010	San Antonio, TX	Cloudy 	47	1017.9	93	3	45	3	NNE	7:23	6:12	47
Tue Feb  2 10:00:18 2010	Indianapolis, IN	Cloudy 	27	1020.0	61	10	21	7	SSE	7:52	6:04	33
Tue Feb  2 10:00:20 2010	Jacksonville, FL	Rain 	58	1015.7	100	6	58	6	N	7:17	6:03	58
Tue Feb  2 10:00:20 2010	Worthington, OH	Cloudy 	23	1022.1	63	10	19	5	SE	7:41	5:51	28
Tue Feb  2 10:00:21 2010	Dallas, TX	Cloudy 	38	1019.8	82	5	37	7	N	7:22	6:00	42
Tue Feb  2 10:00:22 2010	Houston, TX	Cloudy 	46	*	93	2.5	46	6	E	7:11	5:59	48
Tue Feb  2 10:00:23 2010	Seattle, WA	Rain 	44	1011.3	89	7	43	5	SSE	7:35	5:11	46
Tue Feb  2 10:00:24 2010	Milwaukee, WI	Snow Shower	26	1021.4	90	1.5	24	0	CALM	7:07	5:05	26
Tue Feb  2 10:00:25 2010	Detroit, MI	Partly Cloudy	19	1024.0	81	9	15	0	CALM	7:46	5:46	19
Tue Feb  2 10:00:26 2010	Philadelphia, PA	Mostly Clear	22	1025.6	54	10	15	5	NW	7:09	5:19	27
Tue Feb  2 10:43:33 2010	San Jose, CA	Mostly Cloudy	50	1012.8	80	10	44	3	ESE	7:11	5:32	50
Tue Feb  2 10:43:34 2010	Charlotte, NC	Cloudy 	32	1022.3	70	10	27	5	N	7:23	5:52	36
Tue Feb  2 10:43:35 2010	San Diego, CA	Mostly Cloudy	55	1013.0	83	5	50	0	CALM	6:43	5:22	55
Tue Feb  2 10:43:36 2010	Edgewater, CO	Mostly Clear	30	*	32	10	9	3	SW	7:08	5:20	30
Tue Feb  2 10:43:37 2010	Memphis, TN	Cloudy 	40	1019.5	79	10	34	0	CALM	6:59	5:29	40
Tue Feb  2 10:43:38 2010	Los Angeles, CA	Mostly Clear	55	1012.0	86	3	51	0	CALM	6:50	5:23	55
Tue Feb  2 10:43:39 2010	El Paso, TX	Mostly Cloudy	45	1011.6	63	10	33	3	NE	6:59	5:40	45
Tue Feb  2 10:43:40 2010	Manhattan, NY	Mostly Clear	24	1024.5	39	10	12	6	W	7:06	5:13	30
Tue Feb  2 10:43:41 2010	Baltimore, MD	 	29	1024.4	67	999	21	*	*	7:13	5:27	29
Tue Feb  2 10:43:42 2010	Las Vegas, NV	Mostly Clear	38	1012.4	68	10	33	8	SSE	6:40	5:06	43
Tue Feb  2 10:43:43 2010	Washington, DC	Mostly Cloudy	23	1024.5	59	10	18	5	ENE	7:14	5:30	28
Tue Feb  2 10:43:44 2010	Austin, TX	Drizzle 	43	1019.1	97	1	44	5	NNE	7:21	6:08	45
Tue Feb  2 10:43:45 2010	San Francisco, CA	Mostly Cloudy	52	1012.8	86	10	48	12	ENE	7:14	5:33	52
Tue Feb  2 10:43:46 2010	Oklahoma City, OK	Cloudy 	32	1020.0	92	3	30	0	CALM	7:30	5:58	32
Tue Feb  2 10:43:47 2010	Nashville, TN	Rain 	35	1019.9	96	2.5	34	0	CALM	6:48	5:13	35
Tue Feb  2 10:43:48 2010	Fort Worth, TX	Cloudy 	33	1019.7	86	8	35	8	NNE	7:24	6:02	39
Tue Feb  2 10:43:48 2010	Phoenix, AZ	Cloudy 	55	1011.4	62	10	42	3	E	7:24	6:00	55
Tue Feb  2 10:43:49 2010	Portland, OR	Cloudy 	42	1012.2	96	10	41	0	CALM	7:32	5:17	42
Tue Feb  2 10:43:50 2010	Chicago, IL	Snow Shower	21	*	91	1.5	25	5	ESE	7:03	5:06	27
Tue Feb  2 10:43:51 2010	San Antonio, TX	Cloudy 	48	1018.2	89	3	45	3	NNE	7:23	6:12	48
Tue Feb  2 10:43:52 2010	Indianapolis, IN	Cloudy 	29	1019.5	59	10	20	5	SE	7:52	6:04	33
Tue Feb  2 10:43:54 2010	Jacksonville, FL	Rain 	61	1014.6	97	6	60	5	E	7:17	6:03	61
Tue Feb  2 10:43:54 2010	Worthington, OH	Cloudy 	28	1021.9	70	9	21	3	E	7:41	5:51	28
Tue Feb  2 10:43:55 2010	Dallas, TX	Cloudy 	37	*	81	5	36	6	NNE	7:22	6:00	41
Tue Feb  2 10:43:56 2010	Houston, TX	Cloudy 	45	*	93	2.5	46	7	NE	7:11	5:59	48
Tue Feb  2 10:43:57 2010	Seattle, WA	Rain 	44	*	87	7	43	6	SSE	7:35	5:11	46
Tue Feb  2 10:43:58 2010	Milwaukee, WI	Snow Shower	26	1021.0	90	1.5	24	0	CALM	7:07	5:05	26
Tue Feb  2 10:43:59 2010	Detroit, MI	Cloudy 	20	1023.4	81	9	16	3	ENE	7:46	5:46	20
Tue Feb  2 10:44:00 2010	Philadelphia, PA	Mostly Clear	24	1025.5	62	10	15	3	NNW	7:09	5:19	24
Tue Feb  2 11:27:40 2010	San Jose, CA	Mostly Cloudy	50	1012.4	83	10	45	0	CALM	7:11	5:32	50
Tue Feb  2 11:27:41 2010	Charlotte, NC	Cloudy 	31	1021.5	73	10	28	6	N	7:23	5:52	36
Tue Feb  2 11:27:42 2010	San Diego, CA	Cloudy 	56	1012.7	80	5	50	0	CALM	6:43	5:22	56
Tue Feb  2 11:27:43 2010	Edgewater, CO	Mostly Clear	28	*	39	10	10	0	CALM	7:08	5:20	28
Tue Feb  2 11:27:44 2010	Memphis, TN	Mostly Cloudy	39	1019.5	79	10	33	0	CALM	6:59	5:29	39
Tue Feb  2 11:27:45 2010	Los Angeles, CA	Cloudy 	55	1011.8	86	3	51	0	CALM	6:50	5:23	55
Tue Feb  2 11:27:46 2010	El Paso, TX	Mostly Cloudy	44	1012.1	65	10	33	0	CALM	6:59	5:40	44
Tue Feb  2 11:27:47 2010	Baltimore, MD	 	29	1024.6	60	999	19	*	*	7:13	5:27	29
Tue Feb  2 11:27:47 2010	Manhattan, NY	Mostly Clear	29	1024.2	39	10	11	3	W	7:06	5:13	29
Tue Feb  2 11:27:48 2010	Las Vegas, NV	Mostly Clear	39	1012.1	68	10	33	7	SSE	6:40	5:06	43
Tue Feb  2 11:27:49 2010	Washington, DC	Mostly Cloudy	27	1024.9	70	10	20	3	ENE	7:14	5:30	27
Tue Feb  2 11:27:50 2010	Austin, TX	Drizzle 	41	1019.1	97	1	44	7	N	7:21	6:08	45
Tue Feb  2 11:27:51 2010	San Francisco, CA	Mostly Cloudy	52	1012.5	89	10	49	8	ENE	7:14	5:33	52
Tue Feb  2 11:27:52 2010	Oklahoma City, OK	Cloudy 	26	1020.4	92	3	30	6	NW	7:30	5:58	32
Tue Feb  2 11:27:53 2010	Nashville, TN	Drizzle 	36	*	93	1.75	34	0	CALM	6:48	5:13	36
Tue Feb  2 11:27:54 2010	Fort Worth, TX	Cloudy 	36	1020.2	86	9	35	5	N	7:24	6:02	39
Tue Feb  2 11:27:55 2010	Phoenix, AZ	Cloudy 	54	1011.4	64	10	42	0	CALM	7:24	6:00	54
Tue Feb  2 11:27:56 2010	Portland, OR	Mostly Cloudy	38	1012.2	92	10	40	7	ESE	7:32	5:17	42
Tue Feb  2 11:27:57 2010	Chicago, IL	Snow Shower	22	1020.9	90	1.25	25	5	SE	7:03	5:06	27
Tue Feb  2 11:27:57 2010	San Antonio, TX	Foggy 	48	1018.3	93	2.5	46	3	NNE	7:23	6:12	48
Tue Feb  2 11:27:58 2010	Indianapolis, IN	Snow Shower	26	*	69	9	23	6	E	7:52	6:04	32
Tue Feb  2 11:28:00 2010	Jacksonville, FL	 	61	*	100	2.5	61	3	ENE	7:17	6:03	61
Tue Feb  2 11:28:01 2010	Worthington, OH	Cloudy 	29	1021.5	67	9	21	0	CALM	7:41	5:51	29
Tue Feb  2 11:28:02 2010	Dallas, TX	Cloudy 	42	1020.2	82	5	37	3	NNE	7:22	6:00	42
Tue Feb  2 11:28:03 2010	Houston, TX	Cloudy 	46	*	93	2	46	6	ENE	7:11	5:59	48
Tue Feb  2 11:28:04 2010	Seattle, WA	Rain 	43	1011.3	93	6	43	5	SSE	7:35	5:11	45
Tue Feb  2 11:28:05 2010	Milwaukee, WI	Snow Shower	27	*	91	2	25	0	CALM	7:07	5:05	27
Tue Feb  2 11:28:06 2010	Detroit, MI	Cloudy 	21	1023.0	77	9	16	3	ENE	7:46	5:46	21
Tue Feb  2 11:28:07 2010	Philadelphia, PA	Mostly Clear	19	1025.3	60	10	15	5	NNW	7:09	5:19	25
Tue Feb  2 12:11:41 2010	San Jose, CA	Mostly Cloudy	50	1012.1	80	10	44	0	CALM	7:11	5:32	50
Tue Feb  2 12:11:42 2010	Charlotte, NC	Mostly Cloudy	33	1020.9	57	10	24	7	NE	7:23	5:52	38
Tue Feb  2 12:11:43 2010	San Diego, CA	Cloudy 	56	1012.6	80	5	50	0	CALM	6:43	5:22	56
Tue Feb  2 12:11:44 2010	Edgewater, CO	Mostly Clear	27	*	39	10	9	3	W	7:08	5:20	27
Tue Feb  2 12:11:45 2010	Memphis, TN	Mostly Cloudy	38	1019.2	83	10	33	0	CALM	6:59	5:29	38
Tue Feb  2 12:11:46 2010	Los Angeles, CA	Foggy 	54	1011.8	86	2.5	50	0	CALM	6:50	5:23	54
Tue Feb  2 12:11:47 2010	El Paso, TX	Mostly Cloudy	37	1012.2	70	10	33	8	N	6:59	5:40	42
Tue Feb  2 12:11:48 2010	Manhattan, NY	Mostly Clear	28	1024.5	43	10	12	3	VAR	7:06	5:13	28
Tue Feb  2 12:11:49 2010	Baltimore, MD	 	28	1024.5	66	999	20	*	*	7:13	5:27	28
Tue Feb  2 12:11:50 2010	Las Vegas, NV	Mostly Clear	37	1011.8	68	10	32	8	SSE	6:40	5:06	42
Tue Feb  2 12:11:51 2010	Washington, DC	Mostly Cloudy	19	1024.5	66	10	19	7	NE	7:14	5:30	27
Tue Feb  2 12:11:52 2010	Austin, TX	Drizzle 	40	1019.2	97	1	44	9	N	7:21	6:08	45
Tue Feb  2 12:11:52 2010	San Francisco, CA	Mostly Cloudy	50	1012.2	89	10	47	0	CALM	7:14	5:33	50
Tue Feb  2 12:11:53 2010	Oklahoma City, OK	Cloudy 	34	*	87	3	30	0	CALM	7:30	5:58	34
Tue Feb  2 12:11:54 2010	Nashville, TN	Drizzle 	35	1019.3	96	1.25	34	0	CALM	6:48	5:13	35
Tue Feb  2 12:11:55 2010	Fort Worth, TX	Cloudy 	39	1020.2	89	7	36	3	NNE	7:24	6:02	39
Tue Feb  2 12:11:57 2010	Phoenix, AZ	Cloudy 	52	1011.2	71	10	43	5	ESE	7:24	6:00	52
Tue Feb  2 12:11:58 2010	Chicago, IL	Snow Shower	19	*	91	2	25	7	ESE	7:03	5:06	27
Tue Feb  2 12:11:58 2010	Portland, OR	Cloudy 	38	1012.4	92	10	40	7	ESE	7:32	5:17	42
Tue Feb  2 12:11:59 2010	San Antonio, TX	Foggy 	45	1017.9	93	0.75	46	7	NNE	7:23	6:12	48
Tue Feb  2 12:12:00 2010	Indianapolis, IN	Cloudy 	32	1018.4	75	10	25	0	CALM	7:52	6:04	32
Tue Feb  2 12:12:02 2010	Jacksonville, FL	 	61	*	100	2.5	61	0	CALM	7:17	6:03	61
Tue Feb  2 12:12:03 2010	Worthington, OH	Snow Shower	28	*	69	1.25	21	3	SE	7:41	5:51	28
Tue Feb  2 12:12:04 2010	Dallas, TX	Cloudy 	39	1020.4	82	6	37	5	N	7:22	6:00	42
Tue Feb  2 12:12:05 2010	Houston, TX	Mostly Cloudy	45	*	93	3	46	8	NE	7:11	5:59	48
Tue Feb  2 12:12:06 2010	Seattle, WA	Rain 	42	1011.3	93	5	43	6	ESE	7:35	5:11	45
Tue Feb  2 12:12:07 2010	Milwaukee, WI	Snow Shower	26	1019.5	90	1.75	24	3	ENE	7:07	5:05	26
Tue Feb  2 12:12:08 2010	Detroit, MI	Cloudy 	22	1023.2	78	9	17	0	CALM	7:46	5:46	22
Tue Feb  2 12:12:09 2010	Philadelphia, PA	Mostly Clear	23	1025.6	62	10	14	0	CALM	7:09	5:19	23
Tue Feb  2 12:55:34 2010	San Jose, CA	Mostly Cloudy	50	1012.1	80	10	44	0	CALM	7:11	5:32	50
Tue Feb  2 12:55:35 2010	Charlotte, NC	Mostly Cloudy	33	1020.9	57	10	24	7	NE	7:23	5:52	38
Tue Feb  2 12:55:36 2010	Edgewater, CO	Mostly Clear	27	*	39	10	9	3	W	7:08	5:20	27
Tue Feb  2 12:55:36 2010	San Diego, CA	Cloudy 	56	1012.6	80	5	50	0	CALM	6:43	5:22	56
Tue Feb  2 12:55:37 2010	Memphis, TN	Mostly Cloudy	38	1019.2	83	10	33	0	CALM	6:59	5:29	38
Tue Feb  2 12:55:38 2010	Los Angeles, CA	Foggy 	54	1011.8	86	2.5	50	0	CALM	6:50	5:23	54
Tue Feb  2 12:55:39 2010	El Paso, TX	Mostly Cloudy	37	1012.2	70	10	33	8	N	6:59	5:40	42
Tue Feb  2 12:55:40 2010	Manhattan, NY	Mostly Clear	28	1024.5	43	10	12	3	VAR	7:06	5:13	28
Tue Feb  2 12:55:41 2010	Baltimore, MD	 	28	1024.5	66	999	20	*	*	7:13	5:27	28
Tue Feb  2 12:55:42 2010	Las Vegas, NV	Mostly Clear	37	1011.8	68	10	32	8	SSE	6:40	5:06	42
Tue Feb  2 12:55:43 2010	Washington, DC	Mostly Cloudy	19	1024.5	66	10	19	7	NE	7:14	5:30	27
Tue Feb  2 12:55:44 2010	Austin, TX	Drizzle 	40	1019.2	97	1	44	9	N	7:21	6:08	45
Tue Feb  2 12:55:45 2010	San Francisco, CA	Mostly Cloudy	50	1012.2	89	10	47	0	CALM	7:14	5:33	50
Tue Feb  2 12:55:46 2010	Oklahoma City, OK	Cloudy 	34	*	87	3	30	0	CALM	7:30	5:58	34
Tue Feb  2 12:55:47 2010	Nashville, TN	Drizzle 	35	1019.3	96	1.25	34	0	CALM	6:48	5:13	35
Tue Feb  2 12:55:48 2010	Fort Worth, TX	Cloudy 	39	1020.2	89	7	36	3	NNE	7:24	6:02	39
Tue Feb  2 12:55:49 2010	Phoenix, AZ	Cloudy 	52	1011.2	71	10	43	5	ESE	7:24	6:00	52
Tue Feb  2 12:55:49 2010	Portland, OR	Cloudy 	38	1012.4	92	10	40	7	ESE	7:32	5:17	42
Tue Feb  2 12:55:50 2010	Chicago, IL	Snow Shower	19	*	91	2	25	7	ESE	7:03	5:06	27
Tue Feb  2 12:55:51 2010	San Antonio, TX	Foggy 	45	1017.9	93	0.75	46	7	NNE	7:23	6:12	48
Tue Feb  2 12:55:52 2010	Indianapolis, IN	Cloudy 	32	1018.4	75	10	25	0	CALM	7:52	6:04	32
Tue Feb  2 12:55:54 2010	Jacksonville, FL	 	61	*	100	2.5	61	0	CALM	7:17	6:03	61
Tue Feb  2 12:55:55 2010	Worthington, OH	Snow Shower	28	*	69	1.25	21	3	SE	7:41	5:51	28
Tue Feb  2 12:55:56 2010	Dallas, TX	Cloudy 	39	1020.4	82	6	37	5	N	7:22	6:00	42
Tue Feb  2 12:55:57 2010	Houston, TX	Mostly Cloudy	45	*	93	3	46	8	NE	7:11	5:59	48
Tue Feb  2 12:55:58 2010	Seattle, WA	Rain 	42	1011.3	93	5	43	6	ESE	7:35	5:11	45
Tue Feb  2 12:55:59 2010	Milwaukee, WI	Snow Shower	26	1019.5	90	1.75	24	3	ENE	7:07	5:05	26
Tue Feb  2 12:56:00 2010	Detroit, MI	Cloudy 	22	1023.2	78	9	17	0	CALM	7:46	5:46	22
Tue Feb  2 12:56:00 2010	Philadelphia, PA	Mostly Clear	23	1025.6	62	10	14	0	CALM	7:09	5:19	23
Tue Feb  2 13:38:55 2010	San Jose, CA	Partly Cloudy	48	1011.8	83	10	43	3	E	7:11	5:32	48
Tue Feb  2 13:38:56 2010	Charlotte, NC	Cloudy 	33	1020.1	57	10	24	7	ENE	7:23	5:52	38
Tue Feb  2 13:38:57 2010	San Diego, CA	Cloudy 	57	1012.2	74	7	49	0	CALM	6:43	5:22	57
Tue Feb  2 13:38:58 2010	Edgewater, CO	Mostly Clear	28	*	29	10	5	0	CALM	7:08	5:20	28
Tue Feb  2 13:38:58 2010	Memphis, TN	Partly Cloudy	32	1019.6	86	10	32	5	W	6:59	5:29	36
Tue Feb  2 13:38:59 2010	Los Angeles, CA	Mostly Cloudy	54	*	88	3	50	0	CALM	6:50	5:23	54
Tue Feb  2 13:39:00 2010	El Paso, TX	Mostly Cloudy	37	1012.3	70	10	33	9	N	6:59	5:40	42
Tue Feb  2 13:39:01 2010	Manhattan, NY	Mostly Clear	19	1024.7	37	10	9	9	NNW	7:06	5:13	28
Tue Feb  2 13:39:02 2010	Baltimore, MD	 	29	1023.9	60	999	19	*	*	7:13	5:27	29
Tue Feb  2 13:39:03 2010	Las Vegas, NV	Mostly Clear	39	1011.1	68	10	32	5	SSE	6:40	5:06	42
Tue Feb  2 13:39:04 2010	Washington, DC	Cloudy 	22	1023.7	66	10	20	6	NE	7:14	5:30	28
Tue Feb  2 13:39:05 2010	Austin, TX	Foggy 	41	1019.5	97	1	44	7	NNE	7:21	6:08	45
Tue Feb  2 13:39:06 2010	San Francisco, CA	Mostly Cloudy	48	1012.0	89	10	47	5	SSE	7:14	5:33	50
Tue Feb  2 13:39:07 2010	Oklahoma City, OK	Cloudy 	29	1021.4	89	3	30	5	NW	7:30	5:58	33
Tue Feb  2 13:39:08 2010	Nashville, TN	Foggy 	34	*	100	0.5	34	0	CALM	6:48	5:13	34
Tue Feb  2 13:39:09 2010	Fort Worth, TX	Cloudy 	37	1020.4	86	7	36	5	N	7:24	6:02	40
Tue Feb  2 13:39:10 2010	Phoenix, AZ	Mostly Cloudy	53	1010.7	66	10	42	0	CALM	7:24	6:00	53
Tue Feb  2 13:39:10 2010	Portland, OR	Cloudy 	41	1012.6	93	10	39	3	ESE	7:32	5:17	41
Tue Feb  2 13:39:11 2010	Chicago, IL	Snow Shower	19	1019.1	90	3	25	7	ESE	7:03	5:06	27
Tue Feb  2 13:39:12 2010	San Antonio, TX	Foggy 	45	1018.2	93	1	46	6	NNE	7:23	6:12	48
Tue Feb  2 13:39:13 2010	Indianapolis, IN	Cloudy 	32	1017.9	75	10	25	3	ENE	7:52	6:04	32
Tue Feb  2 13:39:15 2010	Jacksonville, FL	Rain 	61	*	100	2	61	10	W	7:17	6:03	61
Tue Feb  2 13:39:16 2010	Worthington, OH	Snow Shower	27	1021.0	90	0.75	25	0	CALM	7:41	5:51	27
Tue Feb  2 13:39:17 2010	Dallas, TX	Cloudy 	42	1020.5	85	7	38	3	N	7:22	6:00	42
Tue Feb  2 13:39:18 2010	Houston, TX	Cloudy 	45	*	93	4	46	8	NE	7:11	5:59	48
Tue Feb  2 13:39:19 2010	Seattle, WA	Cloudy 	41	1011.3	90	10	42	7	SSE	7:35	5:11	45
Tue Feb  2 13:39:20 2010	Milwaukee, WI	Snow Shower	27	1019.0	90	1.5	25	0	CALM	7:07	5:05	27
Tue Feb  2 13:39:21 2010	Detroit, MI	Cloudy 	23	1022.9	77	8	18	3	SE	7:46	5:46	23
Tue Feb  2 13:39:22 2010	Philadelphia, PA	Mostly Clear	23	1025.9	62	10	14	0	CALM	7:09	5:19	23
Tue Feb  2 14:22:34 2010	San Jose, CA	Partly Cloudy	48	1011.5	86	10	44	0	CALM	7:11	5:32	48
Tue Feb  2 14:22:35 2010	Charlotte, NC	Rain 	32	1019.6	65	9	26	6	NE	7:23	5:52	37
Tue Feb  2 14:22:36 2010	San Diego, CA	Mostly Cloudy	55	1011.6	80	5	49	5	N	6:43	5:22	55
Tue Feb  2 14:22:37 2010	Edgewater, CO	Mostly Clear	27	*	35	10	7	0	CALM	7:08	5:20	27
Tue Feb  2 14:22:38 2010	Memphis, TN	Mostly Cloudy	36	1019.6	89	9	33	0	CALM	6:59	5:29	36
Tue Feb  2 14:22:39 2010	Los Angeles, CA	Cloudy 	55	1011.5	86	4	51	0	CALM	6:50	5:23	55
Tue Feb  2 14:22:40 2010	El Paso, TX	Mostly Cloudy	36	1012.7	73	10	33	8	N	6:59	5:40	41
Tue Feb  2 14:22:41 2010	Manhattan, NY	Mostly Clear	28	1025.1	37	10	9	0	CALM	7:06	5:13	28
Tue Feb  2 14:22:42 2010	Baltimore, MD	 	29	1023.6	67	999	21	*	*	7:13	5:27	29
Tue Feb  2 14:22:43 2010	Las Vegas, NV	Mostly Clear	36	1011.5	70	10	32	7	SSE	6:40	5:06	41
Tue Feb  2 14:22:44 2010	Austin, TX	Drizzle 	41	1019.7	97	1	44	8	NNE	7:21	6:08	45
Tue Feb  2 14:22:44 2010	Washington, DC	Cloudy 	28	1023.8	70	10	21	0	CALM	7:14	5:30	28
Tue Feb  2 14:22:45 2010	San Francisco, CA	Cloudy 	50	1011.7	89	10	47	0	CALM	7:14	5:33	50
Tue Feb  2 14:22:46 2010	Oklahoma City, OK	Cloudy 	27	1022.1	82	9	29	8	NNW	7:30	5:58	34
Tue Feb  2 14:22:47 2010	Nashville, TN	Foggy 	34	*	100	1.25	34	3	S	6:48	5:13	34
Tue Feb  2 14:22:48 2010	Fort Worth, TX	Cloudy 	40	1021.1	86	8	36	0	CALM	7:24	6:02	40
Tue Feb  2 14:22:49 2010	Phoenix, AZ	Mostly Cloudy	52	1010.6	66	10	41	0	CALM	7:24	6:00	52
Tue Feb  2 14:22:50 2010	Portland, OR	Cloudy 	38	1012.4	93	10	39	5	E	7:32	5:17	41
Tue Feb  2 14:22:51 2010	Chicago, IL	Snow Shower	21	1018.8	90	2	26	7	ESE	7:03	5:06	28
Tue Feb  2 14:22:51 2010	San Antonio, TX	Foggy 	45	1018.6	93	1	46	7	NE	7:23	6:12	48
Tue Feb  2 14:22:52 2010	Indianapolis, IN	Cloudy 	26	1018.1	75	9	25	7	E	7:52	6:04	32
Tue Feb  2 14:22:54 2010	Jacksonville, FL	Rain 	59	1013.9	96	6	58	6	NW	7:17	6:03	59
Tue Feb  2 14:22:55 2010	Worthington, OH	Snow Shower	27	*	100	1.75	27	3	ENE	7:41	5:51	27
Tue Feb  2 14:22:56 2010	Dallas, TX	Cloudy 	42	1021.1	82	7	37	3	NNW	7:22	6:00	42
Tue Feb  2 14:22:57 2010	Houston, TX	Cloudy 	43	*	93	5	46	12	NE	7:11	5:59	48
Tue Feb  2 14:22:58 2010	Seattle, WA	Cloudy 	41	1011.4	90	10	42	7	SE	7:35	5:11	45
Tue Feb  2 14:22:59 2010	Milwaukee, WI	Snow Shower	28	1018.3	90	2	26	3	SSE	7:07	5:05	28
Tue Feb  2 14:23:00 2010	Detroit, MI	Cloudy 	24	1022.4	73	9	18	3	E	7:46	5:46	24
Tue Feb  2 14:23:01 2010	Philadelphia, PA	Partly Cloudy	21	1025.7	69	10	14	0	CALM	7:09	5:19	21
Tue Feb  2 15:06:56 2010	San Jose, CA	Mostly Cloudy	47	1011.2	86	10	43	0	CALM	7:11	5:32	47
Tue Feb  2 15:06:57 2010	Charlotte, NC	Rain 	31	1019.6	82	4	30	5	N	7:23	5:52	35
Tue Feb  2 15:06:58 2010	San Diego, CA	Mostly Cloudy	54	1011.4	83	5	49	3	N	6:43	5:22	54
Tue Feb  2 15:06:59 2010	Edgewater, CO	Mostly Clear	28	*	29	10	5	0	CALM	7:08	5:20	28
Tue Feb  2 15:07:00 2010	Los Angeles, CA	Hazy 	56	1011.2	84	3	51	0	CALM	6:50	5:23	56
Tue Feb  2 15:07:00 2010	Memphis, TN	Cloudy 	37	1019.6	86	9	33	0	CALM	6:59	5:29	37
Tue Feb  2 15:07:01 2010	El Paso, TX	Mostly Cloudy	35	1013.3	67	10	31	10	N	6:59	5:40	41
Tue Feb  2 15:07:02 2010	Manhattan, NY	Mostly Sunny 	28	1025.1	37	10	9	0	CALM	7:06	5:13	28
Tue Feb  2 15:07:03 2010	Baltimore, MD	 	30	1024.6	63	999	21	*	*	7:13	5:27	30
Tue Feb  2 15:07:04 2010	Las Vegas, NV	Partly Cloudy	37	1011.5	70	10	32	6	SSE	6:40	5:06	41
Tue Feb  2 15:07:05 2010	Washington, DC	Cloudy 	30	1024.2	63	10	21	0	CALM	7:14	5:30	30
Tue Feb  2 15:07:06 2010	Austin, TX	Drizzle 	41	1020.2	97	1	44	7	NNE	7:21	6:08	45
Tue Feb  2 15:07:07 2010	San Francisco, CA	Mostly Cloudy	49	1011.4	93	10	47	0	CALM	7:14	5:33	49
Tue Feb  2 15:07:08 2010	Oklahoma City, OK	Cloudy 	28	1022.3	82	9	29	7	NNW	7:30	5:58	34
Tue Feb  2 15:07:09 2010	Nashville, TN	Drizzle 	36	1019.6	97	0.75	35	0	CALM	6:48	5:13	36
Tue Feb  2 15:07:10 2010	Fort Worth, TX	Cloudy 	37	1021.9	83	9	35	5	N	7:24	6:02	40
Tue Feb  2 15:07:11 2010	Phoenix, AZ	Partly Cloudy	52	1010.6	74	10	44	3	ESE	7:24	6:00	52
Tue Feb  2 15:07:12 2010	Portland, OR	Mostly Cloudy	36	1012.2	93	10	38	6	ESE	7:32	5:17	40
Tue Feb  2 15:07:13 2010	Chicago, IL	Snow Shower	22	1018.1	90	2.5	26	6	ESE	7:03	5:06	28
Tue Feb  2 15:07:14 2010	San Antonio, TX	Foggy 	45	1019.2	93	1.5	46	6	NE	7:23	6:12	48
Tue Feb  2 15:07:15 2010	Indianapolis, IN	Mostly Cloudy 	31	1018.1	71	10	24	3	E	7:52	6:04	31
Tue Feb  2 15:07:17 2010	Jacksonville, FL	Cloudy 	58	1014.1	97	7	57	7	WNW	7:17	6:03	58
Tue Feb  2 15:07:18 2010	Worthington, OH	Foggy 	23	*	91	1.5	27	5	E	7:41	5:51	28
Tue Feb  2 15:07:19 2010	Dallas, TX	Cloudy 	38	1021.9	76	7	36	8	N	7:22	6:00	43
Tue Feb  2 15:07:20 2010	Houston, TX	Cloudy 	44	*	87	5	45	10	NNE	7:11	5:59	48
Tue Feb  2 15:07:21 2010	Seattle, WA	Mostly Cloudy	38	1011.2	92	10	40	6	SE	7:35	5:11	42
Tue Feb  2 15:07:22 2010	Milwaukee, WI	Snow Shower	28	*	91	2	27	0	CALM	7:07	5:05	28
Tue Feb  2 15:07:23 2010	Detroit, MI	Cloudy 	18	1022.4	73	10	18	5	ESE	7:46	5:46	24
