10	 weather.weatherbug.com									
(Timestamp)	(Location)	Temp (°F)	(Wind Speed) (mph)	Lo (°F)	Rain (")	Hi (°F)	Gust	Wind Chill (°F)	Humidity (%)	Dew Point (°F)
Wed Feb  3 08:23:09 2010	Houston, TX 77001  	50.5	6	51	0.00	52	ENE 12	48	79	44
Wed Feb  3 08:23:10 2010	Seattle, WA 98101  	45.0	1	43	0.01	54	SW 12	45	87	42
Wed Feb  3 08:23:16 2010	Milwaukee, WI 53201  	26.5	0	26	0.00	28	NW 11	27	100	27
Wed Feb  3 08:23:17 2010	Detroit, MI 48201  	26.8	2	26	0.00	28	WSW 6	27	96	26
Wed Feb  3 08:23:18 2010	Philadelphia, PA 19019  	31.7	2	30	0.00	32	NE 7	32	100	32
Wed Feb  3 09:09:02 2010	San Jose, CA 95101  	50.0	3	47	0.02	59	NW 6	49	93	48
Wed Feb  3 09:09:04 2010	Charlotte, NC 28201  	36.1	3	36	0.00	37	NW 8	34	100	36
Wed Feb  3 09:09:06 2010	San Diego, CA 92101  	56.5	0	52	0.00	63	W 13	56	91	54
Wed Feb  3 09:09:08 2010	Denver, CO 80214  	30.7	0	30	0.00	31	NE 2	31	48	13
Wed Feb  3 09:09:09 2010	Memphis, TN 37501  	33.1	3	33	0.00	33	NNE 3	30	76	26
Wed Feb  3 09:09:11 2010	Los Angeles, CA 90001  	54.7	0	52	0.00	68	WNW 17	55	90	52
Wed Feb  3 09:09:12 2010	El Paso, TX 79901  	47.2	5	47	0.00	47	ESE 17	45	69	38
Wed Feb  3 09:09:14 2010	New York, NY 10001  	30.8	6	30	0.00	31	SSE 9	25	92	29
Wed Feb  3 09:09:16 2010	Baltimore, MD 21201  	29.8	1	30	0.00	31	ENE 7	30	96	29
Wed Feb  3 09:09:18 2010	Las Vegas, NV 89101  	45.0	2	41	0.00	59	NE 16	45	63	33
Wed Feb  3 09:09:19 2010	Washington, DC 20001  	32.0	3	31	0.00	32	NE 9	29	100	32
Wed Feb  3 09:09:22 2010	Austin, TX 73301  	45.5	2	45	0.00	46	NE 13	46	90	43
Wed Feb  3 09:09:23 2010	San Francisco, CA 94101  	53.5	2	50	0.00	59	SW 11	53	N/A	--
Wed Feb  3 09:09:25 2010	Oklahoma City, OK 73101  	27.1	0	27	0.00	30	SW 6	27	5	-37
Wed Feb  3 09:09:26 2010	Nashville, TN 37201  	37.7	2	38	0.00	39	NNW 12	38	72	29
Wed Feb  3 09:09:28 2010	Fort Worth, TX 76101  	40.1	4	40	0.00	43	ENE 8	38	95	39
Wed Feb  3 09:09:29 2010	Phoenix, AZ 85001  	59.9	2	60	0.00	60	W 7	60	48	40
Wed Feb  3 09:09:31 2010	Portland, OR 97201  	43.7	2	40	0.01	54	E 13	44	87	40
Wed Feb  3 09:09:33 2010	Chicago, IL 60601  	23.5	8	23	0.00	25	W 21	15	85	20
Wed Feb  3 09:09:34 2010	San Antonio, TX 78201  	45.9	9	46	0.13	46	NE 18	41	100	46
Wed Feb  3 09:09:36 2010	Indianapolis, IN 46201  	32.7	6	33	0.00	33	WNW 10	27	90	30
Wed Feb  3 09:09:37 2010	Boston, MA 02101  	26.4	0	26	0.00	28	NW 5	26	75	19
Wed Feb  3 09:09:39 2010	Jacksonville, FL 32099  	51.1	15	51	0.00	51	NNE 22	46	72	42
Wed Feb  3 09:09:41 2010	Columbus, OH 43085  	33.7	3	33	N/A	36	NNW 17	31	N/A	--
Wed Feb  3 09:09:42 2010	Dallas, TX 75201  	42.8	7	43	0.00	44	E 11	39	82	38
Wed Feb  3 09:09:44 2010	Houston, TX 77001  	50.5	6	51	0.00	52	ENE 12	48	79	44
Wed Feb  3 09:09:45 2010	Seattle, WA 98101  	45.0	1	43	0.01	54	SW 12	45	87	42
Wed Feb  3 09:09:47 2010	Milwaukee, WI 53201  	26.5	0	26	0.00	28	NW 11	27	100	27
Wed Feb  3 09:09:49 2010	Detroit, MI 48201  	26.8	2	26	0.00	28	WSW 6	27	96	26
Wed Feb  3 09:09:51 2010	Philadelphia, PA 19019  	31.7	2	30	0.00	32	NE 7	32	100	32
Wed Feb  3 09:52:44 2010	San Jose, CA 95101  	48.0	0	47	0.02	59	NW 6	48	92	46
Wed Feb  3 09:52:46 2010	Charlotte, NC 28201  	35.9	4	36	0.00	37	NW 8	33	100	36
Wed Feb  3 09:52:48 2010	San Diego, CA 92101  	54.3	0	54	0.00	56	NW 4	54	97	53
Wed Feb  3 09:52:52 2010	Denver, CO 80214  	30.0	0	30	0.00	34	SW 3	30	43	10
Wed Feb  3 09:52:55 2010	Memphis, TN 37501  	30.0	0	30	0.00	33	NNE 3	30	84	26
Wed Feb  3 09:52:57 2010	Los Angeles, CA 90001  	52.6	0	53	0.00	54	E 4	53	93	51
Wed Feb  3 09:52:58 2010	El Paso, TX 79901  	45.4	3	45	0.00	47	ESE 21	44	81	40
Wed Feb  3 09:53:00 2010	New York, NY 10001  	29.9	1	30	0.00	31	SSE 9	30	91	28
Wed Feb  3 09:53:03 2010	Baltimore, MD 21201  	29.7	2	30	0.00	31	ENE 7	30	96	29
Wed Feb  3 09:53:05 2010	Las Vegas, NV 89101  	44.1	1	44	0.00	45	NNW 2	44	65	33
Wed Feb  3 09:53:07 2010	Washington, DC 20001  	31.9	4	31	0.00	32	NE 9	28	100	32
Wed Feb  3 09:53:08 2010	Austin, TX 73301  	45.5	2	45	0.00	46	NE 13	46	90	43
Wed Feb  3 09:53:10 2010	San Francisco, CA 94101  	52.9	1	52	0.00	53	WSW 6	53	N/A	--
Wed Feb  3 09:53:11 2010	Oklahoma City, OK 73101  	27.0	0	27	0.00	30	SW 6	27	5	-37
Wed Feb  3 09:53:13 2010	Nashville, TN 37201  	37.3	2	37	0.00	39	NW 13	37	70	28
Wed Feb  3 09:53:15 2010	Fort Worth, TX 76101  	38.9	0	39	0.00	43	NE 10	39	99	39
Wed Feb  3 09:53:17 2010	Phoenix, AZ 85001  	55.9	3	56	0.00	60	W 7	56	62	43
Wed Feb  3 09:53:18 2010	Portland, OR 97201  	43.8	1	44	0.00	44	WNW 6	44	87	40
Wed Feb  3 09:53:19 2010	Chicago, IL 60601  	24.4	8	23	0.00	25	W 21	16	84	20
Wed Feb  3 09:53:21 2010	San Antonio, TX 78201  	45.8	4	46	0.18	46	NE 19	44	100	46
Wed Feb  3 09:53:22 2010	Indianapolis, IN 46201  	29.9	9	30	0.00	33	NW 14	22	96	29
Wed Feb  3 09:53:23 2010	Boston, MA 02101  	25.3	1	25	0.00	28	NW 5	25	90	23
Wed Feb  3 09:53:25 2010	Jacksonville, FL 32099  	51.1	12	51	0.00	51	NNE 22	47	72	42
Wed Feb  3 09:53:27 2010	Columbus, OH 43085  	33.2	5	33	N/A	36	NNW 17	29	N/A	--
Wed Feb  3 09:53:28 2010	Dallas, TX 75201  	41.0	9	41	0.00	44	E 15	35	87	38
Wed Feb  3 09:53:30 2010	Houston, TX 77001  	49.0	7	49	0.00	52	ENE 17	46	82	44
Wed Feb  3 09:53:32 2010	Seattle, WA 98101  	44.5	1	44	0.00	45	ENE 4	45	89	41
Wed Feb  3 09:53:33 2010	Milwaukee, WI 53201  	25.9	2	26	0.00	28	WNW 12	26	100	26
Wed Feb  3 09:53:34 2010	Detroit, MI 48201  	27.4	0	26	0.00	28	S 6	27	94	26
Wed Feb  3 09:53:36 2010	Philadelphia, PA 19019  	32.1	3	30	0.00	32	NE 7	29	100	32
Wed Feb  3 10:36:45 2010	San Jose, CA 95101  	48.0	0	47	0.02	59	NW 6	48	92	46
Wed Feb  3 10:36:46 2010	San Diego, CA 92101  	54.3	0	54	0.00	56	NW 4	54	97	53
Wed Feb  3 10:36:46 2010	Charlotte, NC 28201  	35.9	4	36	0.00	37	NW 8	33	100	36
Wed Feb  3 10:36:47 2010	Denver, CO 80214  	30.0	0	30	0.00	34	SW 3	30	43	10
Wed Feb  3 10:36:48 2010	Memphis, TN 37501  	30.0	0	30	0.00	33	NNE 3	30	84	26
Wed Feb  3 10:36:49 2010	Los Angeles, CA 90001  	52.6	0	53	0.00	54	E 4	53	93	51
Wed Feb  3 10:36:49 2010	El Paso, TX 79901  	45.4	3	45	0.00	47	ESE 21	44	81	40
Wed Feb  3 10:36:50 2010	New York, NY 10001  	29.9	1	30	0.00	31	SSE 9	30	91	28
Wed Feb  3 10:36:51 2010	Baltimore, MD 21201  	29.7	2	30	0.00	31	ENE 7	30	96	29
Wed Feb  3 10:36:53 2010	Las Vegas, NV 89101  	44.1	1	44	0.00	45	NNW 2	44	65	33
Wed Feb  3 10:36:55 2010	Washington, DC 20001  	31.9	4	31	0.00	32	NE 9	28	100	32
Wed Feb  3 10:36:57 2010	Austin, TX 73301  	44.5	4	45	0.00	46	NE 13	43	91	42
Wed Feb  3 10:36:58 2010	San Francisco, CA 94101  	52.9	1	52	0.00	53	WSW 6	53	N/A	--
Wed Feb  3 10:36:59 2010	Nashville, TN 37201  	37.3	2	37	0.00	39	NW 13	37	70	28
Wed Feb  3 10:36:59 2010	Oklahoma City, OK 73101  	27.0	0	27	0.00	30	SW 6	27	5	-37
Wed Feb  3 10:37:00 2010	Fort Worth, TX 76101  	38.9	0	39	0.00	43	NE 10	39	99	39
Wed Feb  3 10:37:01 2010	Phoenix, AZ 85001  	55.9	3	56	0.00	60	W 7	56	62	43
Wed Feb  3 10:37:02 2010	Portland, OR 97201  	43.8	1	44	0.00	44	WNW 6	44	87	40
Wed Feb  3 10:37:03 2010	Chicago, IL 60601  	24.4	8	23	0.00	25	W 21	16	84	20
Wed Feb  3 10:37:04 2010	San Antonio, TX 78201  	45.8	4	46	0.18	46	NE 19	44	100	46
Wed Feb  3 10:37:05 2010	Indianapolis, IN 46201  	29.9	9	30	0.00	33	NW 14	22	96	29
Wed Feb  3 10:37:05 2010	Boston, MA 02101  	25.3	1	25	0.00	28	NW 5	25	90	23
Wed Feb  3 10:37:07 2010	Jacksonville, FL 32099  	51.1	12	51	0.00	51	NNE 22	47	72	42
Wed Feb  3 10:37:07 2010	Columbus, OH 43085  	33.2	5	33	N/A	36	NNW 17	29	N/A	--
Wed Feb  3 10:37:08 2010	Dallas, TX 75201  	41.0	9	41	0.00	44	E 15	35	87	38
Wed Feb  3 10:37:09 2010	Houston, TX 77001  	49.0	7	49	0.00	52	ENE 17	46	82	44
Wed Feb  3 10:37:09 2010	Seattle, WA 98101  	44.5	1	44	0.00	45	ENE 4	45	89	41
Wed Feb  3 10:37:10 2010	Milwaukee, WI 53201  	25.9	2	26	0.00	28	WNW 12	26	100	26
Wed Feb  3 10:37:11 2010	Detroit, MI 48201  	27.4	0	26	0.00	28	S 6	27	94	26
Wed Feb  3 10:37:12 2010	Philadelphia, PA 19019  	32.1	3	30	0.00	32	NE 7	29	100	32
Wed Feb  3 11:23:38 2010	San Jose, CA 95101  	44.1	5	44	0.00	47	ESE 5	42	98	44
Wed Feb  3 11:23:41 2010	Charlotte, NC 28201  	34.5	1	34	0.00	37	NW 8	35	100	35
Wed Feb  3 11:23:44 2010	San Diego, CA 92101  	54.0	2	53	0.00	56	NNW 4	54	98	53
Wed Feb  3 11:23:48 2010	Denver, CO 80214  	27.6	0	27	0.00	34	SW 3	28	48	10
Wed Feb  3 11:23:51 2010	Memphis, TN 37501  	28.9	0	29	0.00	33	NNE 3	29	91	27
Wed Feb  3 11:23:54 2010	Los Angeles, CA 90001  	51.5	0	51	0.00	54	E 4	51	93	50
Wed Feb  3 11:23:56 2010	El Paso, TX 79901  	44.0	11	44	0.04	47	ESE 21	38	86	40
Wed Feb  3 11:23:59 2010	New York, NY 10001  	30.2	4	29	0.00	31	SSE 9	27	93	28
Wed Feb  3 11:24:02 2010	Baltimore, MD 21201  	29.9	2	29	0.00	31	ENE 7	30	94	28
Wed Feb  3 11:24:06 2010	Las Vegas, NV 89101  	42.7	2	42	0.00	45	NW 5	43	66	32
Wed Feb  3 11:24:09 2010	Washington, DC 20001  	31.4	2	31	0.00	32	NNW 10	31	100	31
Wed Feb  3 11:24:11 2010	Austin, TX 73301  	48.0	10	48	0.01	49	NE 10	43	88	45
Wed Feb  3 11:24:14 2010	San Francisco, CA 94101  	52.2	2	52	0.00	53	WSW 6	52	N/A	--
Wed Feb  3 11:24:16 2010	Oklahoma City, OK 73101  	27.0	0	27	0.00	30	SW 6	27	5	-37
Wed Feb  3 11:24:19 2010	Nashville, TN 37201  	37.4	1	37	0.00	39	NW 13	37	71	29
Wed Feb  3 11:24:24 2010	Fort Worth, TX 76101  	38.6	5	39	0.00	43	NE 10	35	100	39
Wed Feb  3 11:24:31 2010	Phoenix, AZ 85001  	55.6	4	55	0.00	60	SSW 7	56	61	42
Wed Feb  3 11:24:35 2010	Portland, OR 97201  	44.7	2	44	0.00	45	WNW 6	45	83	40
Wed Feb  3 11:24:38 2010	Chicago, IL 60601  	24.0	4	23	0.00	25	W 21	18	85	20
Wed Feb  3 11:24:41 2010	San Antonio, TX 78201  	45.5	6	45	0.32	46	NE 19	42	100	46
Wed Feb  3 11:24:46 2010	Indianapolis, IN 46201  	29.5	9	29	0.00	33	NW 14	21	86	26
Wed Feb  3 11:24:50 2010	Boston, MA 02101  	25.9	1	25	0.00	28	ENE 6	26	88	23
Wed Feb  3 11:24:52 2010	Jacksonville, FL 32099  	48.9	6	49	0.00	51	NNE 22	47	79	43
Wed Feb  3 11:24:55 2010	Columbus, OH 43085  	32.8	4	33	N/A	36	NNW 17	29	N/A	--
Wed Feb  3 11:24:57 2010	Dallas, TX 75201  	40.0	5	40	0.00	44	E 16	37	88	37
Wed Feb  3 11:24:59 2010	Houston, TX 77001  	47.2	4	47	0.00	52	E 19	46	86	43
Wed Feb  3 11:25:02 2010	Seattle, WA 98101  	44.0	3	44	0.00	45	NE 5	44	93	42
Wed Feb  3 11:25:05 2010	Milwaukee, WI 53201  	24.8	8	25	0.00	28	N 14	16	99	25
Wed Feb  3 11:25:09 2010	Detroit, MI 48201  	26.9	4	26	0.00	28	WSW 7	22	96	26
Wed Feb  3 11:25:11 2010	Philadelphia, PA 19019  	32.2	1	30	0.00	32	NE 7	32	100	32
Wed Feb  3 12:08:03 2010	San Jose, CA 95101  	44.1	5	44	0.00	47	ESE 5	42	98	44
Wed Feb  3 12:08:04 2010	San Diego, CA 92101  	54.0	2	53	0.00	56	NNW 4	54	98	53
Wed Feb  3 12:08:04 2010	Charlotte, NC 28201  	34.5	1	34	0.00	37	NW 8	35	100	35
Wed Feb  3 12:08:05 2010	Denver, CO 80214  	27.6	0	27	0.00	34	SW 3	28	48	10
Wed Feb  3 12:08:06 2010	Memphis, TN 37501  	28.9	0	29	0.00	33	NNE 3	29	91	27
Wed Feb  3 12:08:07 2010	Los Angeles, CA 90001  	51.5	0	51	0.00	54	E 4	51	93	50
Wed Feb  3 12:08:08 2010	El Paso, TX 79901  	44.0	11	44	0.04	47	ESE 21	38	86	40
Wed Feb  3 12:08:08 2010	New York, NY 10001  	30.2	4	29	0.00	31	SSE 9	27	93	28
Wed Feb  3 12:08:09 2010	Baltimore, MD 21201  	29.9	2	29	0.00	31	ENE 7	30	94	28
Wed Feb  3 12:08:10 2010	Washington, DC 20001  	31.4	2	31	0.00	32	NNW 10	31	100	31
Wed Feb  3 12:08:10 2010	Las Vegas, NV 89101  	42.7	2	42	0.00	45	NW 5	43	66	32
Wed Feb  3 12:08:11 2010	Austin, TX 73301  	48.0	10	48	0.01	49	NE 10	43	88	45
Wed Feb  3 12:08:12 2010	San Francisco, CA 94101  	52.2	2	52	0.00	53	WSW 6	52	N/A	--
Wed Feb  3 12:08:13 2010	Oklahoma City, OK 73101  	27.0	0	27	0.00	30	SW 6	27	5	-37
Wed Feb  3 12:08:14 2010	Nashville, TN 37201  	37.4	1	37	0.00	39	NW 13	37	71	29
Wed Feb  3 12:08:15 2010	Fort Worth, TX 76101  	38.6	5	39	0.00	43	NE 10	35	100	39
Wed Feb  3 12:08:16 2010	Phoenix, AZ 85001  	55.6	4	55	0.00	60	SSW 7	56	61	42
Wed Feb  3 12:08:16 2010	Portland, OR 97201  	44.7	2	44	0.00	45	WNW 6	45	83	40
Wed Feb  3 12:08:17 2010	Chicago, IL 60601  	24.0	4	23	0.00	25	W 21	18	85	20
Wed Feb  3 12:08:18 2010	San Antonio, TX 78201  	45.5	6	45	0.32	46	NE 19	42	100	46
Wed Feb  3 12:08:20 2010	Boston, MA 02101  	25.9	1	25	0.00	28	ENE 6	26	88	23
Wed Feb  3 12:08:20 2010	Indianapolis, IN 46201  	29.5	9	29	0.00	33	NW 14	21	86	26
Wed Feb  3 12:08:21 2010	Jacksonville, FL 32099  	48.9	6	49	0.00	51	NNE 22	47	79	43
Wed Feb  3 12:08:22 2010	Dallas, TX 75201  	40.0	5	40	0.00	44	E 16	37	88	37
Wed Feb  3 12:08:22 2010	Columbus, OH 43085  	32.8	4	33	N/A	36	NNW 17	29	N/A	--
Wed Feb  3 12:08:23 2010	Houston, TX 77001  	47.2	4	47	0.00	52	E 19	46	86	43
Wed Feb  3 12:08:24 2010	Milwaukee, WI 53201  	24.8	8	25	0.00	28	N 14	16	99	25
Wed Feb  3 12:08:24 2010	Seattle, WA 98101  	44.0	3	44	0.00	45	NE 5	44	93	42
Wed Feb  3 12:08:25 2010	Detroit, MI 48201  	26.9	4	26	0.00	28	WSW 7	22	96	26
Wed Feb  3 12:08:26 2010	Philadelphia, PA 19019  	32.2	1	30	0.00	32	NE 7	32	100	32
Wed Feb  3 12:50:52 2010	San Jose, CA 95101  	46.0	3	44	0.00	47	ESE 5	45	91	44
Wed Feb  3 12:50:55 2010	Charlotte, NC 28201  	34.1	1	34	0.00	37	NW 8	34	100	34
Wed Feb  3 12:50:56 2010	San Diego, CA 92101  	54.0	1	53	0.00	56	NNE 5	54	98	53
Wed Feb  3 12:51:03 2010	Denver, CO 80214  	31.7	1	25	0.00	34	SSW 4	32	37	8
Wed Feb  3 12:51:05 2010	Memphis, TN 37501  	28.9	0	29	0.00	33	NNE 3	29	87	25
Wed Feb  3 12:51:06 2010	Los Angeles, CA 90001  	50.4	0	50	0.00	54	E 4	50	94	49
Wed Feb  3 12:51:12 2010	El Paso, TX 79901  	43.3	3	43	0.08	47	ESE 21	42	88	40
Wed Feb  3 12:51:13 2010	New York, NY 10001  	31.5	0	29	0.00	32	SSE 9	32	91	29
Wed Feb  3 12:51:15 2010	Baltimore, MD 21201  	29.3	3	29	0.00	31	ENE 7	29	94	28
Wed Feb  3 12:51:17 2010	Las Vegas, NV 89101  	41.1	0	41	0.00	45	NW 5	41	69	32
Wed Feb  3 12:51:18 2010	Washington, DC 20001  	32.1	3	31	0.00	32	NNW 10	29	100	32
Wed Feb  3 12:51:20 2010	Austin, TX 73301  	46.4	8	46	0.07	49	NE 10	42	93	45
Wed Feb  3 12:51:21 2010	San Francisco, CA 94101  	50.7	1	51	0.00	53	WSW 6	51	N/A	--
Wed Feb  3 12:51:23 2010	Oklahoma City, OK 73101  	27.0	0	27	0.00	30	SW 6	27	5	-37
Wed Feb  3 12:51:24 2010	Nashville, TN 37201  	37.2	0	37	0.00	39	NW 13	37	71	29
Wed Feb  3 12:51:26 2010	Fort Worth, TX 76101  	37.5	8	38	0.00	43	ENE 11	31	100	38
Wed Feb  3 12:51:27 2010	Phoenix, AZ 85001  	55.7	1	55	0.00	60	SSW 7	56	58	41
Wed Feb  3 12:51:29 2010	Portland, OR 97201  	44.6	2	44	0.00	45	SSE 10	45	81	39
Wed Feb  3 12:51:31 2010	Chicago, IL 60601  	24.0	5	23	0.00	25	W 21	18	85	20
Wed Feb  3 12:51:32 2010	San Antonio, TX 78201  	45.7	11	45	0.60	46	NE 19	40	100	46
Wed Feb  3 12:51:34 2010	Indianapolis, IN 46201  	25.8	2	26	0.00	33	NW 14	26	87	22
Wed Feb  3 12:51:38 2010	Boston, MA 02101  	25.4	2	24	0.00	28	SSW 6	25	87	22
Wed Feb  3 12:51:40 2010	Jacksonville, FL 32099  	46.9	3	47	0.00	51	NNE 22	46	85	43
Wed Feb  3 12:51:42 2010	Columbus, OH 43085  	32.7	4	33	N/A	36	NNW 17	29	N/A	--
Wed Feb  3 12:51:43 2010	Dallas, TX 75201  	40.7	3	40	0.00	44	E 16	41	89	38
Wed Feb  3 12:51:44 2010	Houston, TX 77001  	46.3	10	46	0.00	52	E 19	41	88	43
Wed Feb  3 12:51:46 2010	Seattle, WA 98101  	44.4	0	44	0.00	45	NE 5	44	87	41
Wed Feb  3 12:51:58 2010	Milwaukee, WI 53201  	22.4	3	22	0.00	28	N 14	18	100	22
Wed Feb  3 12:52:00 2010	Detroit, MI 48201  	27.6	3	26	0.00	28	WSW 7	24	96	26
Wed Feb  3 12:52:01 2010	Philadelphia, PA 19019  	32.1	1	30	0.00	32	NE 7	32	100	32
Wed Feb  3 13:36:01 2010	San Jose, CA 95101  	46.0	3	44	0.00	47	ESE 5	45	91	44
Wed Feb  3 13:36:03 2010	Charlotte, NC 28201  	34.1	1	34	0.00	37	NW 8	34	100	34
Wed Feb  3 13:36:06 2010	San Diego, CA 92101  	54.0	1	53	0.00	56	NNE 5	54	98	53
Wed Feb  3 13:36:09 2010	Denver, CO 80214  	31.7	1	25	0.00	34	SSW 4	32	37	8
Wed Feb  3 13:36:11 2010	Memphis, TN 37501  	28.9	0	29	0.00	33	NNE 3	29	87	25
Wed Feb  3 13:36:13 2010	Los Angeles, CA 90001  	50.4	0	50	0.00	54	E 4	50	94	49
Wed Feb  3 13:36:15 2010	El Paso, TX 79901  	43.3	3	43	0.08	47	ESE 21	42	88	40
Wed Feb  3 13:36:17 2010	New York, NY 10001  	31.5	0	29	0.00	32	SSE 9	32	91	29
Wed Feb  3 13:36:19 2010	Baltimore, MD 21201  	29.3	3	29	0.00	31	ENE 7	29	94	28
Wed Feb  3 13:36:21 2010	Las Vegas, NV 89101  	41.1	0	41	0.00	45	NW 5	41	69	32
Wed Feb  3 13:36:34 2010	Washington, DC 20001  	32.0	1	31	0.00	32	NNW 10	32	100	32
Wed Feb  3 13:36:37 2010	Austin, TX 73301  	42.7	4	42	0.22	46	ENE 14	41	100	43
Wed Feb  3 13:36:39 2010	San Francisco, CA 94101  	50.7	1	51	0.00	53	WSW 6	51	N/A	--
Wed Feb  3 13:36:41 2010	Oklahoma City, OK 73101  	27.0	0	27	0.00	30	SW 6	27	5	-37
Wed Feb  3 13:36:43 2010	Nashville, TN 37201  	37.2	0	37	0.00	39	NW 13	37	71	29
Wed Feb  3 13:36:52 2010	Fort Worth, TX 76101  	37.5	8	38	0.00	43	ENE 11	31	100	38
Wed Feb  3 13:36:54 2010	Phoenix, AZ 85001  	55.7	1	55	0.00	60	SSW 7	56	58	41
Wed Feb  3 13:36:56 2010	Portland, OR 97201  	44.6	2	44	0.00	45	SSE 10	45	81	39
Wed Feb  3 13:36:58 2010	Chicago, IL 60601  	24.0	5	23	0.00	25	W 21	18	85	20
Wed Feb  3 13:37:00 2010	San Antonio, TX 78201  	45.7	11	45	0.60	46	NE 19	40	100	46
Wed Feb  3 13:37:02 2010	Indianapolis, IN 46201  	25.8	2	26	0.00	33	NW 14	26	87	22
Wed Feb  3 13:37:04 2010	Boston, MA 02101  	25.4	2	24	0.00	28	SSW 6	25	87	22
Wed Feb  3 13:37:06 2010	Jacksonville, FL 32099  	46.9	3	47	0.00	51	NNE 22	46	85	43
Wed Feb  3 13:37:10 2010	Columbus, OH 43085  	32.7	4	33	N/A	36	NNW 17	29	N/A	--
Wed Feb  3 13:37:12 2010	Dallas, TX 75201  	40.7	3	40	0.00	44	E 16	41	89	38
Wed Feb  3 13:37:14 2010	Houston, TX 77001  	46.3	10	46	0.00	52	E 19	41	88	43
Wed Feb  3 13:37:16 2010	Seattle, WA 98101  	44.4	0	44	0.00	45	NE 5	44	87	41
Wed Feb  3 13:37:18 2010	Milwaukee, WI 53201  	22.4	3	22	0.00	28	N 14	18	100	22
Wed Feb  3 13:37:20 2010	Detroit, MI 48201  	27.6	3	26	0.00	28	WSW 7	24	96	26
Wed Feb  3 13:37:22 2010	Philadelphia, PA 19019  	32.1	1	30	0.00	32	NE 7	32	100	32
Wed Feb  3 14:21:31 2010	San Jose, CA 95101  	45.0	0	44	0.00	47	ESE 5	45	98	44
Wed Feb  3 14:21:34 2010	Charlotte, NC 28201  	34.2	0	34	0.00	37	NW 8	34	100	34
Wed Feb  3 14:21:38 2010	San Diego, CA 92101  	55.4	2	53	0.00	56	NNE 5	55	91	53
Wed Feb  3 14:21:41 2010	Denver, CO 80214  	28.2	0	25	0.00	34	SSW 4	28	43	8
Wed Feb  3 14:21:43 2010	Memphis, TN 37501  	28.0	0	28	0.00	33	NNE 3	28	87	25
Wed Feb  3 14:21:46 2010	Los Angeles, CA 90001  	49.0	0	49	0.00	54	E 4	49	93	47
Wed Feb  3 14:21:50 2010	El Paso, TX 79901  	42.3	7	42	0.15	47	ESE 23	38	89	39
Wed Feb  3 14:21:53 2010	New York, NY 10001  	30.2	2	29	0.00	32	SSE 9	30	91	28
Wed Feb  3 14:21:55 2010	Baltimore, MD 21201  	29.2	4	29	0.00	31	ENE 7	25	94	28
Wed Feb  3 14:21:58 2010	Las Vegas, NV 89101  	38.8	0	39	0.00	45	NW 5	39	76	32
Wed Feb  3 14:22:01 2010	Washington, DC 20001  	32.1	4	31	0.00	32	NNW 10	28	100	32
Wed Feb  3 14:22:05 2010	Austin, TX 73301  	46.9	9	46	0.29	49	NE 10	43	99	47
Wed Feb  3 14:22:08 2010	San Francisco, CA 94101  	50.2	2	50	0.00	53	SE 7	50	N/A	--
Wed Feb  3 14:22:11 2010	Oklahoma City, OK 73101  	27.1	0	27	0.00	30	SW 6	27	5	-37
Wed Feb  3 14:22:14 2010	Nashville, TN 37201  	38.2	2	37	0.00	39	NW 13	38	69	29
Wed Feb  3 14:22:17 2010	Fort Worth, TX 76101  	38.6	2	37	0.00	43	E 12	39	98	38
Wed Feb  3 14:22:21 2010	Phoenix, AZ 85001  	54.4	3	54	0.00	60	SSW 7	54	61	41
Wed Feb  3 14:22:24 2010	Portland, OR 97201  	43.5	2	43	0.00	45	SSE 10	43	96	42
Wed Feb  3 14:22:28 2010	Chicago, IL 60601  	23.6	7	23	0.00	25	W 21	16	84	20
Wed Feb  3 14:22:30 2010	San Antonio, TX 78201  	45.8	6	45	0.81	46	NE 21	43	100	46
Wed Feb  3 14:22:33 2010	Indianapolis, IN 46201  	25.1	6	25	0.00	33	NW 14	18	89	22
Wed Feb  3 14:22:38 2010	Boston, MA 02101  	26.4	1	24	0.00	28	SSW 6	26	90	24
Wed Feb  3 14:22:40 2010	Jacksonville, FL 32099  	46.9	9	47	0.00	51	NNE 22	43	81	42
Wed Feb  3 14:22:43 2010	Columbus, OH 43085  	31.7	5	31	N/A	36	NNW 17	26	N/A	--
Wed Feb  3 14:22:46 2010	Dallas, TX 75201  	42.3	5	40	0.00	44	E 16	40	87	39
Wed Feb  3 14:22:49 2010	Houston, TX 77001  	45.5	11	45	0.01	52	E 19	40	91	43
Wed Feb  3 14:22:52 2010	Seattle, WA 98101  	42.9	4	43	0.01	45	NE 9	41	82	38
Wed Feb  3 14:22:55 2010	Milwaukee, WI 53201  	21.9	2	22	0.00	28	N 14	22	100	22
Wed Feb  3 14:22:58 2010	Detroit, MI 48201  	28.0	5	26	0.00	28	SSW 9	22	95	27
Wed Feb  3 14:23:01 2010	Philadelphia, PA 19019  	31.9	2	30	0.00	32	NE 7	32	100	32
Wed Feb  3 15:07:23 2010	San Jose, CA 95101  	45.0	0	44	0.00	47	ESE 5	45	98	44
Wed Feb  3 15:07:27 2010	Charlotte, NC 28201  	34.2	0	34	0.00	37	NW 8	34	100	34
Wed Feb  3 15:07:29 2010	San Diego, CA 92101  	55.4	2	53	0.00	56	NNE 5	55	91	53
