18	igoogle.wunderground.com										
(Timestamp)	(Location)	(Temperature) (°F)	(Conditions)	Humidity (%)	(Wind Speed)	Wind (variable)	Visibility (miles)	Dew Point (°F)	Precipitation (% Chance of Rain)	Air quality	Pressure (in)
Wed Feb  3 10:29:07 2010	Los Angeles, California (90001) 	53.5	Scattered Clouds	85	Calm		7.0	49	9		29.77
Wed Feb  3 10:29:08 2010	El Paso, Texas (79821) 	49.3	Light Rain	66	3.5	SSW	8.0	38	6	Good 	30.00
Wed Feb  3 10:29:09 2010	New York, New York (10001) 	30.6	Light Snow Mist	49	4.9	variable	1.2	14	23	Moderate 	29.82
Wed Feb  3 10:29:10 2010	Baltimore, Maryland (21201) 	30.8	Light Snow Mist	95	Calm		2.0	30	82	Moderate 	30.07
Wed Feb  3 10:29:12 2010	Las Vegas, Nevada (89044) 	45.1	Overcast	61	Calm		10.0	32	3	Good 	29.73
Wed Feb  3 10:29:13 2010	Washington, District of Columbia (20001) 	32.9	Light Snow Mist	92	Calm		4.0	31	84	Moderate 	30.05
Wed Feb  3 10:29:14 2010	Austin, Texas (78701) 	49.6	Overcast	79	Calm		8.0	43	20	Good 	29.47
Wed Feb  3 10:29:16 2010	San Francisco, California (94101) 	51.5	Mostly Cloudy	85	Calm		10.0	47	58		29.83
Wed Feb  3 10:29:17 2010	Oklahoma City, Oklahoma (73101) 	30.4	Freezing Fog	73	4.0	SSW	0.5	23	0		28.79
Wed Feb  3 10:29:18 2010	Nashville, Tennessee (37201) 	36.6	Overcast	67	2.0	WNW	10.0	27	10	Good 	30.21
Wed Feb  3 10:29:19 2010	Fort Worth, Texas (76101) 	38.5	Clear	88	2.0	ENE	10.0	35	3	Good 	30.15
Wed Feb  3 10:29:21 2010	Phoenix, Arizona (85001) 	54.2	Overcast	67	Calm		10.0	44	3	Good 	29.63
Wed Feb  3 10:29:22 2010	Portland, Oregon (97201) 	42.1	Overcast	82	3.0	NE	10.0	37	21	Good 	29.65
Wed Feb  3 10:29:23 2010	Chicago, Illinois (60290) 	26.0	Overcast	81	3.0	WNW	4.0	21	26	Unhealthy for Sensitive Groups 	30.15
Wed Feb  3 10:29:24 2010	San Antonio, Texas (78201) 	50.9	Light Rain Mist	87	8.5	ENE	4.0	47	20	Good 	29.91
Wed Feb  3 10:29:25 2010	Indianapolis, Indiana (46201) 	29.8	Light Snow Mist	82	1.0	WNW	4.0	25	17	Moderate 	30.16
Wed Feb  3 10:29:26 2010	Boston, Massachusetts (02101) 	25.0	Light Snow Mist	80	Calm		3.0	19	5	Moderate 	30.09
Wed Feb  3 10:29:27 2010	Jacksonville, Florida (32099) 	49.2	Scattered Clouds	82	2.0	North	10.0	44	80	Good 	30.08
Wed Feb  3 10:29:28 2010	Columbus, Ohio (43085) 	32.8	Haze	86	1.0	WSW	4.0	29	14	Good 	30.14
Wed Feb  3 10:29:30 2010	Dallas, Texas (75201) 	38.9	Mostly Cloudy	84	Calm		10.0	34	3	Good 	30.22
Wed Feb  3 10:29:31 2010	Houston, Texas (77001) 	51.9	Mostly Cloudy	83	5.0	ENE	10.0	47	20	Moderate 	30.03
Wed Feb  3 10:29:32 2010	Seattle, Washington (98101) 	43.8	Mostly Cloudy	90	1.0	WNW	10.0	41	39	Moderate 	29.74
Wed Feb  3 10:29:33 2010	Milwaukee, Wisconsin (53201) 	27.9	Haze	81	3.0	NW	5.0	23	98		30.20
Wed Feb  3 10:29:34 2010	Detroit, Michigan (48201) 	28.7	Overcast	93	2.0	West	4.0	27	100	Moderate 	30.04
Wed Feb  3 10:29:35 2010	Philadelphia, Pennsylvania (19019) 	30.3	Light Snow Mist	95	Calm		2.5	29	30	Moderate 	30.06
Wed Feb  3 11:15:47 2010	San Jose, California (95101) 	45.0	Mostly Cloudy	100	Calm		7.0	45	58		29.83
Wed Feb  3 11:15:49 2010	Charlotte, North Carolina (28201) 	34.7	Overcast	97	Calm		0.8	34	98	Good 	30.13
Wed Feb  3 11:15:50 2010	San Diego, California (92101) 	53.9	Mostly Cloudy	94	Calm		6.0	52	5	Moderate 	29.68
Wed Feb  3 11:15:51 2010	Denver, Colorado (80002) 	22.0	Partly Cloudy	68	Calm		10.0	13	0	Moderate 	29.98
Wed Feb  3 11:15:52 2010	Memphis, Tennessee (37501) 	29.8	Clear	48	Calm		9.0	13	0	Moderate 	30.47
Wed Feb  3 11:15:53 2010	Los Angeles, California (90001) 	51.5	Haze	86	Calm		6.0	48	9		29.76
Wed Feb  3 11:15:54 2010	El Paso, Texas (79821) 	48.0	Light Rain	72	3.5	ESE	7.0	39	6	Good 	29.98
Wed Feb  3 11:15:56 2010	New York, New York (10001) 	30.9	Light Snow Mist	49	2.7	NW	2.5	14	23	Moderate 	29.82
Wed Feb  3 11:15:57 2010	Baltimore, Maryland (21201) 	30.9	Overcast	95	Calm		3.0	30	82	Moderate 	30.07
Wed Feb  3 11:15:58 2010	Las Vegas, Nevada (89044) 	44.8	Mostly Cloudy	61	1.0	SW	10.0	32	3	Good 	29.72
Wed Feb  3 11:15:59 2010	Washington, District of Columbia (20001) 	32.3	Light Snow Mist	90	Calm		4.0	30	84	Moderate 	30.06
Wed Feb  3 11:16:00 2010	Austin, Texas (78701) 	48.4	Light Rain Mist	86	Calm		5.0	44	20	Good 	29.47
Wed Feb  3 11:16:02 2010	San Francisco, California (94101) 	51.2	Scattered Clouds	85	1.0	NW	10.0	47	58		29.84
Wed Feb  3 11:16:03 2010	Oklahoma City, Oklahoma (73101) 	31.3	Freezing Fog	75	1.0	South	0.2	24	0		28.79
Wed Feb  3 11:16:04 2010	Nashville, Tennessee (37201) 	36.6	Overcast	67	Calm		10.0	27	10	Good 	30.21
Wed Feb  3 11:16:05 2010	Fort Worth, Texas (76101) 	38.0	Clear	89	Calm		9.0	35	3	Good 	30.16
Wed Feb  3 11:16:07 2010	Phoenix, Arizona (85001) 	53.2	Overcast	70	Calm		10.0	44	3	Good 	29.62
Wed Feb  3 11:16:08 2010	Portland, Oregon (97201) 	41.5	Mostly Cloudy	84	3.0	ENE	10.0	37	21	Good 	29.65
Wed Feb  3 11:16:09 2010	Chicago, Illinois (60290) 	26.1	Haze	82	3.0	West	4.0	21	26	Unhealthy for Sensitive Groups 	30.16
Wed Feb  3 11:16:10 2010	San Antonio, Texas (78201) 	50.7	Light Rain Mist	87	7.4	ESE	4.0	47	20	Good 	29.90
Wed Feb  3 11:16:12 2010	Indianapolis, Indiana (46201) 	29.0	Overcast	78	1.0	WNW	7.0	23	17	Moderate 	30.17
Wed Feb  3 11:16:13 2010	Boston, Massachusetts (02101) 	27.0	Light Snow Mist	80	Calm		5.0	21	5	Moderate 	30.08
Wed Feb  3 11:16:14 2010	Jacksonville, Florida (32099) 	47.2	Mostly Cloudy	87	Calm		10.0	44	80	Good 	30.09
Wed Feb  3 11:16:15 2010	Columbus, Ohio (43085) 	32.6	Light Snow Mist	87	1.0	West	3.0	29	14	Good 	30.16
Wed Feb  3 11:16:16 2010	Dallas, Texas (75201) 	38.8	Mostly Cloudy	83	6.0	NE	10.0	34	3	Good 	30.22
Wed Feb  3 11:16:17 2010	Houston, Texas (77001) 	51.5	Mostly Cloudy	82	8.0	East	10.0	46	20	Moderate 	30.04
Wed Feb  3 11:16:18 2010	Seattle, Washington (98101) 	43.4	Overcast	93	3.0	NNE	10.0	42	39	Moderate 	29.73
Wed Feb  3 11:16:20 2010	Milwaukee, Wisconsin (53201) 	27.5	Haze	80	Calm		5.0	22	98		30.21
Wed Feb  3 11:16:21 2010	Detroit, Michigan (48201) 	29.0	Mostly Cloudy	93	1.0	WSW	4.0	27	100	Moderate 	30.05
Wed Feb  3 11:16:22 2010	Philadelphia, Pennsylvania (19019) 	30.1	Light Snow Mist	95	Calm		1.5	29	30	Moderate 	30.06
Wed Feb  3 12:00:37 2010	San Jose, California (95101) 	46.0	Scattered Clouds	100	Calm		10.0	46	17		29.83
Wed Feb  3 12:00:38 2010	Charlotte, North Carolina (28201) 	34.4	Fog	98	3.0	NW	0.5	34	5	Good 	30.13
Wed Feb  3 12:00:39 2010	San Diego, California (92101) 	49.8	Mostly Cloudy	95	Calm		7.0	48	12	Moderate 	29.68
Wed Feb  3 12:00:40 2010	Denver, Colorado (80002) 	21.0	Partly Cloudy	70	Calm		10.0	13	0	Moderate 	29.99
Wed Feb  3 12:00:41 2010	Memphis, Tennessee (37501) 	29.3	Partly Cloudy	48	Calm		9.0	12	0	Moderate 	30.47
Wed Feb  3 12:00:42 2010	Los Angeles, California (90001) 	51.1	Clear	85	Calm		6.0	47	5		29.75
Wed Feb  3 12:00:44 2010	El Paso, Texas (79821) 	47.1	Light Rain	76	8.7	ESE	10.0	40	70	Good 	29.98
Wed Feb  3 12:00:45 2010	New York, New York (10001) 	31.1	Overcast	50	3.1	North	4.0	15	75	Moderate 	29.82
Wed Feb  3 12:00:46 2010	Baltimore, Maryland (21201) 	31.1	Overcast	94	Calm		3.0	30	22	Moderate 	30.08
Wed Feb  3 12:00:47 2010	Las Vegas, Nevada (89044) 	43.8	Scattered Clouds	63	Calm		10.0	32	15	Good 	29.70
Wed Feb  3 12:00:49 2010	Washington, District of Columbia (20001) 	32.6	Overcast	92	Calm		4.0	30	12	Moderate 	30.06
Wed Feb  3 12:00:50 2010	Austin, Texas (78701) 	47.3	Rain Mist	92	Calm		3.0	45	100	Good 	29.47
Wed Feb  3 12:00:51 2010	San Francisco, California (94101) 	50.2	Scattered Clouds	86	Calm		10.0	46	21		29.83
Wed Feb  3 12:00:52 2010	Oklahoma City, Oklahoma (73101) 	29.3	Freezing Fog	71	2.0	NE	0.2	21	23	Good 	28.79
Wed Feb  3 12:00:53 2010	Nashville, Tennessee (37201) 	36.6	Overcast	68	Calm		10.0	27	2	Good 	30.20
Wed Feb  3 12:00:55 2010	Fort Worth, Texas (76101) 	37.8	Clear	90	1.0	NE	9.0	35	80	Good 	30.14
Wed Feb  3 12:00:56 2010	Phoenix, Arizona (85001) 	52.8	Overcast	72	Calm		10.0	44	75	Good 	29.61
Wed Feb  3 12:00:57 2010	Portland, Oregon (97201) 	41.8	Overcast	82	3.0	ENE	10.0	37	80	Good 	29.66
Wed Feb  3 12:00:58 2010	Chicago, Illinois (60290) 	26.1	Haze	82	2.0	WNW	5.0	21	5	Unhealthy for Sensitive Groups 	30.18
Wed Feb  3 12:00:59 2010	San Antonio, Texas (78201) 	50.2	Rain Mist	87	12.1	East	4.0	46	100	Good 	29.88
Wed Feb  3 12:01:01 2010	Indianapolis, Indiana (46201) 	27.7	Partly Cloudy	77	1.0	NNW	8.0	21	1	Moderate 	30.17
Wed Feb  3 12:01:02 2010	Boston, Massachusetts (02101) 	27.0	Light Snow Mist	80	Calm		4.0	21	43	Moderate 	30.08
Wed Feb  3 12:01:03 2010	Jacksonville, Florida (32099) 	45.1	Mostly Cloudy	92	Calm		10.0	43	0	Good 	30.10
Wed Feb  3 12:01:04 2010	Columbus, Ohio (43085) 	32.4	Overcast	87	1.0	WSW	4.0	29	8	Good 	30.17
Wed Feb  3 12:01:05 2010	Dallas, Texas (75201) 	38.6	Overcast	84	Calm		10.0	34	60	Good 	30.21
Wed Feb  3 12:01:06 2010	Houston, Texas (77001) 	51.5	Overcast	82	8.0	NE	9.0	46	80	Moderate 	30.05
Wed Feb  3 12:01:08 2010	Seattle, Washington (98101) 	43.1	Overcast	93	1.0	West	10.0	41	51	Moderate 	29.73
Wed Feb  3 12:01:09 2010	Milwaukee, Wisconsin (53201) 	26.4	Overcast	78	Calm		7.0	20	6		30.24
Wed Feb  3 12:01:10 2010	Detroit, Michigan (48201) 	29.0	Light Snow Mist	93	1.0	West	2.5	27	14	Moderate 	30.07
Wed Feb  3 12:01:11 2010	Philadelphia, Pennsylvania (19019) 	30.0	Light Snow Mist	95	Calm		3.0	29	45	Moderate 	30.07
Wed Feb  3 12:43:44 2010	San Jose, California (95101) 	45.0	Scattered Clouds	100	Calm		10.0	45	17		29.83
Wed Feb  3 12:43:45 2010	Charlotte, North Carolina (28201) 	33.6	Fog	98	Calm		0.2	33	5	Good 	30.15
Wed Feb  3 12:43:47 2010	San Diego, California (92101) 	50.3	Haze	96	Calm		6.0	49	12	Moderate 	29.68
Wed Feb  3 12:43:48 2010	Denver, Colorado (80002) 	20.5	Partly Cloudy	70	Calm		10.0	12	0	Moderate 	29.99
Wed Feb  3 12:43:49 2010	Memphis, Tennessee (37501) 	28.9	Partly Cloudy	47	Calm		9.0	11	0	Moderate 	30.50
Wed Feb  3 12:43:50 2010	Los Angeles, California (90001) 	50.4	Clear	86	Calm		6.0	46	5		29.75
Wed Feb  3 12:43:51 2010	El Paso, Texas (79821) 	46.0	Light Rain	78	13.8	East	8.0	40	70	Good 	29.92
Wed Feb  3 12:43:52 2010	New York, New York (10001) 	31.8	Overcast	50	Calm		4.0	15	75	Moderate 	29.82
Wed Feb  3 12:43:53 2010	Baltimore, Maryland (21201) 	31.2	Overcast	94	Calm		3.0	30	22	Moderate 	30.09
Wed Feb  3 12:43:55 2010	Las Vegas, Nevada (89044) 	42.3	Scattered Clouds	66	1.0	SW	10.0	32	15	Good 	29.70
Wed Feb  3 12:43:56 2010	Washington, District of Columbia (20001) 	32.3	Overcast	91	Calm		4.0	30	12	Moderate 	30.08
Wed Feb  3 12:43:57 2010	Austin, Texas (78701) 	46.8	Light Rain Mist	96	Calm		3.0	46	100	Good 	29.47
Wed Feb  3 12:43:58 2010	San Francisco, California (94101) 	49.2	Scattered Clouds	86	Calm		10.0	45	21		29.83
Wed Feb  3 12:43:59 2010	Oklahoma City, Oklahoma (73101) 	28.9	Freezing Fog	75	2.0	ENE	0.2	22	23	Good 	28.76
Wed Feb  3 12:44:00 2010	Nashville, Tennessee (37201) 	36.8	Overcast	70	1.0	WNW	10.0	28	2	Good 	30.21
Wed Feb  3 12:44:01 2010	Fort Worth, Texas (76101) 	38.2	Clear	88	Calm		9.0	35	80	Good 	30.14
Wed Feb  3 12:44:03 2010	Phoenix, Arizona (85001) 	52.5	Overcast	74	Calm		10.0	44	75	Good 	29.60
Wed Feb  3 12:44:04 2010	Portland, Oregon (97201) 	41.8	Overcast	82	Calm		10.0	37	80	Good 	29.67
Wed Feb  3 12:44:05 2010	Chicago, Illinois (60290) 	26.0	Haze	82	3.0	West	5.0	21	5	Unhealthy for Sensitive Groups 	30.17
Wed Feb  3 12:44:06 2010	San Antonio, Texas (78201) 	50.0	Rain Mist	87	7.6	East	4.0	46	100	Good 	29.87
Wed Feb  3 12:44:07 2010	Indianapolis, Indiana (46201) 	25.5	Mostly Cloudy	78	Calm		7.0	20	1	Moderate 	30.19
Wed Feb  3 12:44:08 2010	Boston, Massachusetts (02101) 	27.0	Light Snow Mist	80	Calm		4.0	21	43	Moderate 	30.07
Wed Feb  3 12:44:10 2010	Jacksonville, Florida (32099) 	44.5	Mostly Cloudy	93	Calm		10.0	43	0	Good 	30.11
Wed Feb  3 12:44:11 2010	Columbus, Ohio (43085) 	32.2	Overcast	86	1.0	WNW	4.0	28	8	Good 	30.18
Wed Feb  3 12:44:12 2010	Dallas, Texas (75201) 	38.7	Overcast	84	Calm		10.0	34	60	Good 	30.20
Wed Feb  3 12:44:13 2010	Houston, Texas (77001) 	50.9	Overcast	84	1.0	ENE	9.0	46	80	Moderate 	30.06
Wed Feb  3 12:44:14 2010	Seattle, Washington (98101) 	43.1	Overcast	92	Calm		10.0	41	51	Unhealthy for Sensitive Groups 	29.72
Wed Feb  3 12:44:15 2010	Milwaukee, Wisconsin (53201) 	25.6	Haze	80	2.0	NW	6.0	20	6		30.26
Wed Feb  3 12:44:17 2010	Detroit, Michigan (48201) 	29.3	Light Snow Mist	93	1.0	West	2.0	28	14	Moderate 	30.07
Wed Feb  3 12:44:18 2010	Philadelphia, Pennsylvania (19019) 	30.1	Overcast	96	Calm		4.0	29	45	Moderate 	30.08
Wed Feb  3 13:27:26 2010	San Jose, California (95101) 	42.0	Partly Cloudy	100	Calm		7.0	42	17		29.83
Wed Feb  3 13:27:27 2010	Charlotte, North Carolina (28201) 	33.4	Fog	98	Calm		0.2	33	5	Good 	30.16
Wed Feb  3 13:27:28 2010	San Diego, California (92101) 	49.4	Haze	96	Calm		6.0	48	6	Moderate 	29.68
Wed Feb  3 13:27:29 2010	Denver, Colorado (80002) 	21.0	Partly Cloudy	70	Calm		10.0	13	0	Moderate 	30.01
Wed Feb  3 13:27:31 2010	Memphis, Tennessee (37501) 	28.0	Scattered Clouds	48	Calm		9.0	11	0	Good 	30.53
Wed Feb  3 13:27:32 2010	Los Angeles, California (90001) 	50.1	Clear	87	Calm		8.0	46	5		29.74
Wed Feb  3 13:27:33 2010	El Paso, Texas (79821) 	45.3	Light Rain	81	9.2	ESE	10.0	40	70	Good 	29.89
Wed Feb  3 13:27:34 2010	New York, New York (10001) 	32.2	Overcast	50	Calm		6.0	16	75	Moderate 	29.82
Wed Feb  3 13:27:35 2010	Baltimore, Maryland (21201) 	31.2	Mostly Cloudy	93	Calm		2.5	29	22	Moderate 	30.10
Wed Feb  3 13:27:36 2010	Las Vegas, Nevada (89044) 	41.3	Partly Cloudy	68	Calm		10.0	32	15	Good 	29.72
Wed Feb  3 13:27:37 2010	Washington, District of Columbia (20001) 	32.4	Overcast	91	Calm		3.0	30	12	Moderate 	30.09
Wed Feb  3 13:27:39 2010	Austin, Texas (78701) 	46.6	Rain Mist	97	Calm		2.5	46	100	Good 	29.47
Wed Feb  3 13:27:40 2010	San Francisco, California (94101) 	48.6	Partly Cloudy	86	Calm		10.0	45	19		29.82
Wed Feb  3 13:27:41 2010	Oklahoma City, Oklahoma (73101) 	28.0	Freezing Fog	80	4.0	ENE	0.2	23	31	Good 	28.76
Wed Feb  3 13:27:42 2010	Nashville, Tennessee (37201) 	36.6	Overcast	72	Calm		7.0	28	0	Good 	30.22
Wed Feb  3 13:27:44 2010	Fort Worth, Texas (76101) 	38.3	Clear	87	1.0	ESE	9.0	35	80	Good 	30.14
Wed Feb  3 13:27:45 2010	Phoenix, Arizona (85001) 	52.1	Overcast	76	Calm		10.0	45	68	Good 	29.59
Wed Feb  3 13:27:46 2010	Portland, Oregon (97201) 	41.5	Overcast	84	Calm		10.0	37	80	Good 	29.67
Wed Feb  3 13:27:47 2010	Chicago, Illinois (60290) 	25.7	Haze	82	3.0	West	4.0	21	5	Unhealthy for Sensitive Groups 	30.19
Wed Feb  3 13:27:48 2010	San Antonio, Texas (78201) 	49.9	Rain Mist	87	9.8	ESE	3.0	46	100	Good 	29.85
Wed Feb  3 13:27:49 2010	Indianapolis, Indiana (46201) 	25.2	Overcast	77	5.0	West	7.0	19	0	Moderate 	30.20
Wed Feb  3 13:27:51 2010	Boston, Massachusetts (02101) 	27.0	Light Snow Mist	80	Calm		5.0	21	43	Moderate 	30.06
Wed Feb  3 13:27:52 2010	Jacksonville, Florida (32099) 	44.5	Mostly Cloudy	93	Calm		10.0	43	0	Good 	30.13
Wed Feb  3 13:27:53 2010	Columbus, Ohio (43085) 	31.9	Overcast	86	1.0	WNW	4.0	28	14	Good 	30.19
Wed Feb  3 13:27:54 2010	Dallas, Texas (75201) 	39.8	Overcast	84	9.0	ENE	10.0	35	60	Good 	30.20
Wed Feb  3 13:27:56 2010	Houston, Texas (77001) 	50.7	Light Rain	85	5.0	ESE	9.0	46	80	Moderate 	30.08
Wed Feb  3 13:27:57 2010	Seattle, Washington (98101) 	43.0	Overcast	92	Calm		10.0	41	51	Moderate 	29.71
Wed Feb  3 13:27:58 2010	Milwaukee, Wisconsin (53201) 	25.1	Overcast	81	Calm		8.0	20	2	Moderate 	30.27
Wed Feb  3 13:27:59 2010	Detroit, Michigan (48201) 	29.6	Mostly Cloudy	93	1.0	WSW	3.0	28	14	Moderate 	30.09
Wed Feb  3 13:28:00 2010	Philadelphia, Pennsylvania (19019) 	30.0	Overcast	95	Calm		5.0	29	30	Moderate 	30.09
Wed Feb  3 14:13:02 2010	San Jose, California (95101) 	42.0	Clear	100	Calm		6.0	42	17		29.84
Wed Feb  3 14:13:06 2010	Charlotte, North Carolina (28201) 	33.4	Fog	98	Calm		0.2	33	5	Good 	30.17
Wed Feb  3 14:13:07 2010	San Diego, California (92101) 	50.6	Haze	96	Calm		6.0	50	6	Moderate 	29.69
Wed Feb  3 14:13:08 2010	Denver, Colorado (80002) 	20.1	Clear	70	Calm		10.0	12	0	Moderate 	30.02
Wed Feb  3 14:13:09 2010	Memphis, Tennessee (37501) 	28.0	Scattered Clouds	48	Calm		5.0	11	0	Good 	30.56
Wed Feb  3 14:13:11 2010	Los Angeles, California (90001) 	49.5	Clear	86	Calm		7.0	46	5		29.75
Wed Feb  3 14:13:12 2010	El Paso, Texas (79821) 	45.1	Rain	82	4.6	NE	7.0	40	70	Good 	29.92
Wed Feb  3 14:13:13 2010	New York, New York (10001) 	32.9	Overcast	75	Calm		6.0	26	75	Moderate 	29.85
Wed Feb  3 14:13:14 2010	Baltimore, Maryland (21201) 	31.6	Overcast	93	Calm		2.5	30	22	Moderate 	30.12
Wed Feb  3 14:13:16 2010	Las Vegas, Nevada (89044) 	41.5	Partly Cloudy	67	1.0	SW	10.0	31	15	Good 	29.72
Wed Feb  3 14:13:17 2010	Washington, District of Columbia (20001) 	33.0	Overcast	90	Calm		2.5	30	12	Moderate 	30.10
Wed Feb  3 14:13:18 2010	Austin, Texas (78701) 	46.8	Rain Mist	98	Calm		3.0	46	100	Good 	29.47
Wed Feb  3 14:13:19 2010	San Francisco, California (94101) 	48.1	Partly Cloudy	86	Calm		10.0	44	19		29.84
Wed Feb  3 14:13:20 2010	Oklahoma City, Oklahoma (73101) 	27.7	Freezing Fog	83	3.0	NE	0.1	23	31	Good 	28.76
Wed Feb  3 14:13:22 2010	Nashville, Tennessee (37201) 	36.5	Overcast	69	2.0	WNW	7.0	27	0	Good 	30.25
Wed Feb  3 14:13:23 2010	Fort Worth, Texas (76101) 	38.1	Clear	88	2.0	ESE	10.0	35	80	Good 	30.17
Wed Feb  3 14:13:24 2010	Phoenix, Arizona (85001) 	51.9	Overcast	78	Calm		10.0	45	68	Good 	29.60
Wed Feb  3 14:13:25 2010	Portland, Oregon (97201) 	40.5	Overcast	92	1.0	ENE	10.0	38	80	Good 	29.67
Wed Feb  3 14:13:26 2010	Chicago, Illinois (60290) 	25.6	Haze	82	3.0	WNW	5.0	21	5	Unhealthy for Sensitive Groups 	30.19
Wed Feb  3 14:13:28 2010	San Antonio, Texas (78201) 	49.9	Light Rain Mist	87	11.9	NNE	5.0	46	100	Good 	29.86
Wed Feb  3 14:13:29 2010	Indianapolis, Indiana (46201) 	24.6	Haze	79	5.0	West	4.0	19	0	Moderate 	30.21
Wed Feb  3 14:13:30 2010	Boston, Massachusetts (02101) 	27.0	Light Snow Mist	86	Calm		2.0	23	43	Moderate 	30.07
Wed Feb  3 14:13:31 2010	Jacksonville, Florida (32099) 	45.5	Mostly Cloudy	90	3.0	NNW	10.0	43	0	Good 	30.13
Wed Feb  3 14:13:32 2010	Columbus, Ohio (43085) 	31.3	Overcast	88	1.0	WNW	3.0	28	14	Good 	30.21
Wed Feb  3 14:13:34 2010	Dallas, Texas (75201) 	40.6	Overcast	83	7.0	ESE	10.0	36	60	Good 	30.23
Wed Feb  3 14:13:35 2010	Houston, Texas (77001) 	50.2	Light Rain	86	3.0	East	9.0	46	80	Moderate 	30.08
Wed Feb  3 14:13:36 2010	Seattle, Washington (98101) 	42.8	Light Rain	91	1.0	ENE	7.0	40	51	Moderate 	29.70
Wed Feb  3 14:13:37 2010	Milwaukee, Wisconsin (53201) 	24.7	Overcast	82	Calm		8.0	20	2	Moderate 	30.27
Wed Feb  3 14:13:39 2010	Detroit, Michigan (48201) 	30.2	Mostly Cloudy	93	1.0	WNW	3.0	28	14	Moderate 	30.10
Wed Feb  3 14:13:40 2010	Philadelphia, Pennsylvania (19019) 	30.2	Overcast	96	Calm		4.0	29	30	Moderate 	30.10
Wed Feb  3 14:58:55 2010	San Jose, California (95101) 	43.0	Mostly Cloudy	100	Calm		7.0	43	17	Good 	29.87
Wed Feb  3 14:58:56 2010	Charlotte, North Carolina (28201) 	33.8	Fog	98	Calm		0.2	33	5	Good 	30.17
Wed Feb  3 14:58:57 2010	San Diego, California (92101) 	52.0	Haze	95	Calm		5.0	51	6	Moderate 	29.69
Wed Feb  3 14:58:59 2010	Denver, Colorado (80002) 	19.8	Partly Cloudy	70	Calm		10.0	12	0	Moderate 	30.03
Wed Feb  3 14:59:00 2010	Memphis, Tennessee (37501) 	30.2	Partly Cloudy	50	Calm		5.0	14	0	Moderate 	30.53
Wed Feb  3 14:59:01 2010	Los Angeles, California (90001) 	49.6	Clear	84	Calm		7.0	45	5		29.76
Wed Feb  3 14:59:02 2010	El Paso, Texas (79821) 	45.1	Light Rain	82	3.8	ENE	8.0	40	70	Good 	29.89
Wed Feb  3 14:59:03 2010	New York, New York (10001) 	34.0	Overcast	75	Calm		5.0	27	75	Moderate 	29.85
Wed Feb  3 14:59:04 2010	Baltimore, Maryland (21201) 	32.7	Overcast	92	Calm		3.0	31	22	Moderate 	30.13
Wed Feb  3 14:59:05 2010	Las Vegas, Nevada (89044) 	41.8	Partly Cloudy	67	Calm		10.0	32	15	Good 	29.73
Wed Feb  3 14:59:06 2010	Washington, District of Columbia (20001) 	33.8	Overcast	87	3.0	West	2.5	30	12	Moderate 	30.12
Wed Feb  3 14:59:08 2010	Austin, Texas (78701) 	47.1	Rain Mist	98	Calm		3.0	47	100	Good 	29.47
Wed Feb  3 14:59:09 2010	San Francisco, California (94101) 	48.0	Partly Cloudy	86	Calm		10.0	44	19	Good 	29.86
Wed Feb  3 14:59:10 2010	Oklahoma City, Oklahoma (73101) 	28.0	Freezing Fog	84	3.0	ENE	0.1	24	31	Good 	28.79
Wed Feb  3 14:59:11 2010	Nashville, Tennessee (37201) 	37.3	Overcast	70	Calm		10.0	28	0	Good 	30.26
Wed Feb  3 14:59:13 2010	Fort Worth, Texas (76101) 	38.7	Clear	88	Calm		9.0	36	80	Good 	30.17
Wed Feb  3 14:59:14 2010	Phoenix, Arizona (85001) 	51.7	Mostly Cloudy	78	Calm		10.0	45	68	Good 	29.59
Wed Feb  3 14:59:15 2010	Portland, Oregon (97201) 	40.9	Rain Mist	95	3.0	ENE	5.0	40	80	Good 	29.68
Wed Feb  3 14:59:16 2010	Chicago, Illinois (60290) 	26.0	Haze	82	3.0	WNW	3.0	21	5	Unhealthy for Sensitive Groups 	30.20
Wed Feb  3 14:59:17 2010	San Antonio, Texas (78201) 	49.7	Rain Mist	87	7.6	East	2.5	46	100	Good 	29.88
Wed Feb  3 14:59:19 2010	Indianapolis, Indiana (46201) 	24.6	Haze	80	Calm		2.5	19	0	Moderate 	30.25
Wed Feb  3 14:59:22 2010	Boston, Massachusetts (02101) 	27.0	Light Snow Mist	93	Calm		3.0	25	43	Moderate 	30.07
Wed Feb  3 14:59:23 2010	Jacksonville, Florida (32099) 	46.9	Partly Cloudy	86	2.0	North	10.0	43	0	Good 	30.13
Wed Feb  3 14:59:24 2010	Columbus, Ohio (43085) 	31.5	Haze	83	1.0	WNW	4.0	27	14	Good 	30.22
Wed Feb  3 14:59:26 2010	Dallas, Texas (75201) 	40.8	Overcast	83	7.0	East	9.0	36	60	Good 	30.23
Wed Feb  3 14:59:27 2010	Houston, Texas (77001) 	49.2	Overcast	87	5.0	ENE	8.0	46	80	Moderate 	30.05
Wed Feb  3 14:59:28 2010	Seattle, Washington (98101) 	41.6	Scattered Clouds	85	Calm		10.0	37	51	Moderate 	29.70
Wed Feb  3 14:59:29 2010	Milwaukee, Wisconsin (53201) 	24.8	Overcast	82	Calm		7.0	20	2	Moderate 	30.30
