12	www.myforecast.com		
Tue Feb  2 17:35:09 2010	 Oklahoma City, OK	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:11 2010	 Nashville, TN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:12 2010	 Fort Worth, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:14 2010	 Phoenix, AZ	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:16 2010	 Portland, OR	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:17 2010	 Chicago, IL	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:19 2010	 San Antonio, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:20 2010	 Indianapolis, IN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:22 2010	 Boston, MA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:23 2010	 Jacksonville, FL	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:25 2010	 Columbus, OH	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:27 2010	 Dallas, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:28 2010	 Houston, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:30 2010	 Seattle, WA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:31 2010	 Milwaukee, WI	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:33 2010	 Detroit, MI	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:34 2010	 Philadelphia, PA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:22 2010	 San Jose, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:23 2010	 Charlotte, NC	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:24 2010	 San Diego, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:25 2010	 Denver, CO	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:26 2010	 Memphis, TN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:27 2010	 Los Angeles, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:28 2010	 El Paso, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:29 2010	 New York, NY	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:30 2010	 Baltimore, MD		
Tue Feb  2 18:19:32 2010	 Las Vegas, NV	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:33 2010	 Washington, DC	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:34 2010	 Austin, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:36 2010	 San Francisco, CA		
Tue Feb  2 18:19:37 2010	 Oklahoma City, OK	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:38 2010	 Nashville, TN		
Tue Feb  2 18:19:39 2010	 Fort Worth, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 18:19:42 2010	 Phoenix, AZ	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
