#foreign_key_ltable=ltable.Sno
#foreign_key_rtable=rtable.Sno
#key=_id
#ltable=POINTER
#rtable=POINTER
Unnamed: 0,_id,ltable.Sno,rtable.Sno,ltable.Album_Name,ltable.Artist_Name,ltable.CopyRight,ltable.Released,ltable.Song_Name,ltable.Time,rtable.Album_Name,rtable.Artist_Name,rtable.CopyRight,rtable.Released,rtable.Song_Name,rtable.Time,label
53690,53690,5853,32699,my world 2.0 (bonus track version),justin bieber,__Ê 2010 the island def jam music group,23-Mar-10,baby (bonus video),3:39,my worlds acoustic [+video] [+digital booklet],justin bieber, (c) 2011 the island def jam music group," February 8, 2011",baby (acoustic version),3:35,0
53842,53842,5886,19163,get closer (deluxe version),keith urban,"_Ê†  2010 hit red records under exclusive license to capitol records nashville. all rights reserved. unauthorized reproduction is a violation of applicable laws.  manufactured by capitol records nashville, 3322 west end avenue, 11th floor, nashville, tn   37",22-Feb-11,you gonna fly,3:36,get closer (deluxe version),keith urban, (c) 2011 hit red records under exclusive license to capitol records nashville," February 22, 2011",you gonna fly,3:36,1
54112,54112,5943,29296,the best of nelly furtado (deluxe version),nelly furtado & keith urban,_ Ü 2010 geffen records,16-Nov-10,in god's hands (feat. keith urban),4:34,loose (us version),nelly furtado, (c) 2006 geffen records," June 20, 2006",te busque (full spanish version) [feat. juanes],3:38,0
54177,54177,5986,38130,reba duets,reba mcentire & rascal flatts,"_ Ü 2007 mca nashville, a division of umg recordings, inc.",18-Sep-07,faith in love,3:47,reba #1's,reba mcentire," (c) 2005 mca nashville, a division of umg recordings, inc."," November 22, 2005",love needs a holiday,3:13,0
54208,54208,5994,38141,reba duets,kelly clarkson & reba mcentire,"_ Ü 2007 mca nashville, a division of umg recordings, inc.",18-Sep-07,because of you,3:42,reba #1's,reba mcentire," (c) 2005 mca nashville, a division of umg recordings, inc."," November 22, 2005",the fear of being alone (album version),3:02,0
54305,54305,6012,47283,the fame monster (deluxe version),lady gaga,__Ê 2014 interscope records,5-Aug-14,dance in the dark,4:48,the fame monster (deluxe),lady gaga, (c) 2009 interscope records," November 23, 2009",just dance [feat. colby o'donis],4:01,0
54457,54457,6048,4670,artpop,lady gaga,__Ê 2013 interscope records,11-Nov-13,g.u.y.,3:52,artpop ,lady gaga, (c) 2013 interscope records," November 11, 2013",g.u.y. ,3:52,1
54699,54699,6105,7984,born to die - the paradise edition,lana del rey,__Ê 2012 lana del rey under exclusive licence to polydor ltd. (uk). under exclusive licence to interscope records in the usa,13-Nov-12,yayo,5:21,born to die - the paradise edition [explicit],lana del rey, (c) 2012 lana del rey under exclusive licence to polydor ltd. (uk). under exclusive licence to interscope records in the usa," November 13, 2012",yayo,3:57,1
54853,54853,6219,29615,love on the inside (deluxe fan edition),sugarland,"_Ê† 2008 mercury records, a division of umg recordings, inc.",22-Jul-08,we run,3:55,love on the inside,sugarland," (c) 2008 mercury records, a division of umg recordings, inc."," July 29, 2008",we run,3:56,1
54878,54878,6235,13724,doin' my thing,luke bryan,"_Ê†   2009 capitol records nashville. all rights reserved. unauthorized reproduction is a violation of applicable laws.  manufactured by capitol records nashville, 3322 west end avenue, 11th floor, nashville, tn   37203",2-Oct-09,doin' my thing,3:09,doin' my thing,luke bryan, (c) 2009 capitol records nashville," October 2, 2009",doin' my thing,3:09,1
55057,55057,6281,47855,the heist (deluxe edition),macklemore & ryan lewis,"__Ê 2012 macklemore, llc.",1-Aug-12,thrift shop (feat. wanz),3:55,the heist [deluxe edition],macklemore & ryan lewis, 2014 selena garcia & steven gomez," October 9, 2012",thrift shop (feat. wanz) ,3:55,1
55150,55150,6283,47861,the heist (deluxe edition),macklemore & ryan lewis,"__Ê 2012 macklemore, llc.",1-Aug-12,same love (feat. mary lambert),5:20,the heist [deluxe edition] [explicit],macklemore & ryan lewis, 2014 selena garcia & steven gomez," October 9, 2012","white walls (feat. schoolboy q, hollis) [explicit]",3:40,0
55317,55317,6288,47844,the heist (deluxe edition),macklemore & ryan lewis,"__Ê 2012 macklemore, llc.",1-Aug-12,jimmy iovine (feat. ab-soul),3:53,the heist [clean],macklemore & ryan lewis, 2014 selena garcia & steven gomez," October 9, 2012",neon cathedral (feat. allen stone),4:33,0
55384,55384,6290,47873,the heist (deluxe edition),macklemore & ryan lewis,"_ Ü 2012 macklemore, llc.",1-Aug-12,a wake (feat. evan roman),3:46,the heist [explicit],macklemore & ryan lewis, 2014 selena garcia & steven gomez," October 9, 2012",thrift shop (feat. wanz) [explicit],3:55,0
55431,55431,6291,47877,the heist (deluxe edition),macklemore & ryan lewis,"_ Ü 2012 macklemore, llc.",1-Aug-12,gold (feat. eighty4 fly),4:11,the heist [explicit],macklemore & ryan lewis, 2014 selena garcia & steven gomez," October 9, 2012",neon cathedral (feat. allen stone),4:34,0
55552,55552,6307,42394,start here,maddie & tae,"_ Ü 2015 republic records, a division of umg recordings, inc. (dot records)",28-Aug-15,downside of growing up,3:30,start here,maddie & tae," (c) 2015 republic records, a division of umg recordings, inc. (dot records)"," August 28, 2015",your side of town,3:02,0
55625,55625,6315,20467,guns don't kill people... lazers do,major lazer,"__Ê 2009 downtown music, llc.",2009,can't stop now (feat. jovi rockwell and mr. vegas),4:03,guns don't kill people...lazers do (deluxe) [explicit],major lazer," (c) 2009 downtown music, llc."," June 3, 2015",hold the line [feat. santigold] [explicit],3:39,0
55630,55630,6315,20472,guns don't kill people... lazers do,major lazer,"__Ê 2009 downtown music, llc.",2009,can't stop now (feat. jovi rockwell and mr. vegas),4:03,guns don't kill people...lazers do (deluxe) [explicit],major lazer," (c) 2009 downtown music, llc."," June 3, 2015",cash flow [feat. jah dan],4:06,0
55996,55996,6334,18456,free the universe (extended version),major lazer,__Ê 2013 secretly canadian / mad decent,18-Jun-13,wind up (feat. elephant man & opal),4:27,free the universe,major lazer, 2013 secretly canadian / mad decent," April 16, 2013",jah no partial (feat. flux pavilion),4:12,0
56226,56226,6346,18454,free the universe (extended version),major lazer,__Ê 2013 secretly canadian / mad decent,18-Jun-13,get free (feat. amber of dirty projectors) [what so not remix],4:58,free the universe,major lazer, 2013 secretly canadian / mad decent," April 16, 2013","jet blue jet (feat. leftside, gta, razz & biggy)",3:19,0
56321,56321,6426,31135,midnight memories (deluxe edition),one direction,_Ê† 2013 simco limited under exclusive license to sony music entertainment uk limited,25-Nov-13,happily,2:55,midnight memories,one direction," (c) 2014 disney enterprises, inc."," November 25, 2013",happily,2:55,1
56336,56336,6430,31121,midnight memories (deluxe edition),one direction,_Ê† 2013 simco limited under exclusive license to sony music entertainment uk limited,25-Nov-13,something great,3:56,midnight memories (deluxe),one direction," (c) 2014 disney enterprises, inc."," November 25, 2013",something great,3:56,1
56338,56338,6431,31101,midnight memories (deluxe edition),one direction,__Ê 2013 simco limited under exclusive license to sony music entertainment uk limited,25-Nov-13,little white lies,3:17,midnight memories (deluxe),one direction," (c) 2014 disney enterprises, inc."," November 25, 2013",little black dress,2:37,0
56366,56366,6444,32673,"now that's what i call music, vol. 46",fall out boy,"__Ê 2013 umg recordings, inc. and sony music entertainment",7-May-13,my songs know what you did in the dark (light em up),3:06,my songs know what you did in the dark (light em up) (2 chainz remix),fall out boy, (c) 2013 the island def jam music group," August 13, 2013",my songs know what you did in the dark (light em up) (2 chainz remix),3:30,0
56372,56372,6459,18819,funhouse,p!nk,__Ê laface recording llc,28-Oct-08,i don't believe you,4:36,funhouse (explicit),p!nk, (c) 2006 roadshow," October 28, 2008",i don't believe you,4:36,1
56436,56436,6525,38334,recovery (deluxe edition),eminem,__Ê 2010 aftermath records,21-Jun-10,talkin' 2 myself (feat. kobe),5:00,recovery (amazon version) [explicit] [+video] [+digital booklet],eminem, (c) 2010 aftermath records," June 21, 2010",no love [feat. lil wayne] [explicit],4:59,0
56488,56488,6533,38335,recovery (deluxe edition),eminem,__Ê 2010 aftermath records,21-Jun-10,space bound,4:38,recovery ,eminem, (c) 2010 aftermath records," June 21, 2010",space bound,4:39,1
56595,56595,6593,38409,red,taylor swift,"_Ê† 2012 big machine records, llc.",22-Oct-12,i almost do,4:04,red,taylor swift," (c) 2012 big machine records, llc."," October 30, 2012",i almost do,4:02,1
56844,56844,6622,785,taylor swift karaoke: 1989,taylor swift,"_ Ü 2014 big machine records, llc",3-Mar-15,bad blood (karaoke version),3:29,1989,taylor swift," (c) 2014 big machine records, llc."," October 27, 2014",bad blood,3:31,0
56923,56923,6625,801,taylor swift karaoke: 1989,taylor swift,"__Ê 2014 big machine records, llc",3-Mar-15,this love (karaoke version),4:07,1989,taylor swift," (c) 2014 big machine records, llc."," October 27, 2014",this love,4:10,0
57045,57045,6635,825,1989,taylor swift,"__Ê 2014 big machine records, llc.",27-Oct-14,wildest dreams,3:40,1989,taylor swift," (c) 2014 big machine records, llc."," October 27, 2014",wildest dreams,3:40,1
57161,57161,6680,44096,taylor swift karaoke: fearless (instrumentals with background vocals),taylor swift,"__Ê 2009 big machine records, llc",7-Apr-09,you belong with me (instrumental with background vocals),3:57,taylor swift karaoke: 1989,taylor swift," (c) 2014 big machine records, llc"," March 3, 2015",how you get the girl (karaoke version),4:05,0
57266,57266,6725,17081,fearless,taylor swift,"_Üã 2008 big machine records, llc",11-Nov-08,white horse,3:54,fearless,taylor swift," (c) 2008 big machine records, llc"," November 11, 2008",white horse,3:54,1
57369,57369,6763,51474,trilogy,the weeknd,"__Ê 2012 xo&co., inc.",13-Nov-12,"the birds, pt. 1",3:34,trilogy (edited version) [clean],the weeknd," (c) 2013 xo&co., inc."," September 18, 2015",the birds pt. 2 (album version (edited)) [clean],5:53,0
57376,57376,6765,51475,trilogy,the weeknd,"_Ê† 2012 xo&co., inc.",13-Nov-12,gone,8:07,trilogy ,the weeknd," (c) 2013 xo&co., inc."," September 18, 2015",gone,8:07,1
57686,57686,6852,39360,rolling papers (deluxe version),wiz khalifa,_ Ü 2011 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,28-Mar-11,wake up,3:46,rolling papers [clean],wiz khalifa, 2011 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states," March 28, 2011",roll up [clean],3:47,0
57747,57747,6856,7376,rolling papers (deluxe version),wiz khalifa,_ Ü 2011 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,28-Mar-11,get your s**t,4:36,blacc hollywood (deluxe) [explicit],wiz khalifa, 2014 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states. a warner music group company," August 19, 2014",you and your friends (feat. snoop dogg & ty dolla $ign) [explicit],3:06,0
57759,57759,6858,39353,rolling papers (deluxe version),wiz khalifa,__Ê 2011 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states,28-Mar-11,fly solo,3:20,rolling papers (deluxe) ,wiz khalifa, 2011 atlantic recording corporation for the united states and wea international inc. for the world outside of the united states," March 28, 2011",fly solo,3:20,1
57960,57960,6867,13598,doggumentary,snoop dogg,"__Ê   2011 capitol records, llc. all rights reserved. unauthorized reproduction is a violation of applicable laws.  manufactured by capitol records, llc, 1750 north vine street, hollywood, ca 90028.",29-Mar-11,peer pressure (feat. traci nelson),4:07,doggumentary [edited],snoop dogg," (c) 2011 capitol records, llc"," March 29, 2011",boom ((feat. t-pain) [edited]),3:50,0
57993,57993,6868,13597,doggumentary,snoop dogg,"__Ê   2011 capitol records, llc. all rights reserved. unauthorized reproduction is a violation of applicable laws.  manufactured by capitol records, llc, 1750 north vine street, hollywood, ca 90028.",29-Mar-11,i don't need no b**** (feat. devin the dude & kobe honeycutt),3:59,doggumentary [edited],snoop dogg," (c) 2011 capitol records, llc"," March 29, 2011",platinum ((feat. r. kelly) [edited]),4:29,0
58289,58289,6877,13623,doggumentary,snoop dogg & gorillaz,"__Ê   2011 capitol records, llc. all rights reserved. unauthorized reproduction is a violation of applicable laws.  manufactured by capitol records, llc, 1750 north vine street, hollywood, ca 90028.",29-Mar-11,sumthin like this night (feat. gorillaz),3:37,doggumentary [explicit],snoop dogg," (c) 2011 capitol records, llc"," March 29, 2011",this weed iz mine (feat. wiz khalifa) [explicit],3:43,0
58403,58403,6882,13611,doggumentary,snoop dogg & latoiya williams,"_ Ü   2011 capitol records, llc. all rights reserved. unauthorized reproduction is a violation of applicable laws.  manufactured by capitol records, llc, 1750 north vine street, hollywood, ca 90028.",29-Mar-11,cold game (feat. latoiya williams),3:49,doggumentary [explicit],snoop dogg," (c) 2011 capitol records, llc"," March 29, 2011",toyz n da hood (feat. bootsy collins) [explicit],2:40,0
